center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
20h49m25.3s,+30d45m00.0s,20h50m31.3s,+30d50m59.3s,35,0,,0,0.0,none
20h50m21.1s,+30d45m00.0s,20h51m27.2s,+30d51m00.9s,37,0,,0,0.0,none
20h51m17.0s,+30d45m00.0s,20h52m23.1s,+30d51m02.5s,42,0,,0,0.0,none
20h52m12.9s,+30d45m00.0s,20h53m19.1s,+30d51m04.0s,50,0,,0,0.0,none
20h53m08.7s,+30d45m00.0s,20h54m15.0s,+30d51m05.6s,48,0,,0,0.0,none
20h54m04.6s,+30d45m00.0s,20h55m10.9s,+30d51m07.2s,45,0,,0,0.0,none
20h55m00.4s,+30d45m00.0s,20h56m06.8s,+30d51m08.7s,52,0,,0,0.0,none
20h55m56.3s,+30d45m00.0s,20h57m02.7s,+30d51m10.3s,59,0,,0,0.0,none
20h56m52.1s,+30d45m00.0s,20h57m58.6s,+30d51m11.8s,46,0,,0,0.0,none
20h57m48.0s,+30d45m00.0s,20h58m54.5s,+30d51m13.4s,45,0,,0,0.0,none
20h58m43.8s,+30d45m00.0s,20h59m50.4s,+30d51m14.9s,49,0,,0,0.0,none
20h59m39.7s,+30d45m00.0s,21h00m46.3s,+30d51m16.5s,47,0,,0,0.0,none
21h00m35.5s,+30d45m00.0s,21h01m42.3s,+30d51m18.0s,45,0,,0,0.0,none
21h01m31.4s,+30d45m00.0s,21h02m38.2s,+30d51m19.5s,35,0,,0,0.0,none
21h02m27.2s,+30d45m00.0s,21h03m34.1s,+30d51m21.0s,35,0,,0,0.0,none
21h03m23.1s,+30d45m00.0s,21h04m30.0s,+30d51m22.5s,42,0,,0,0.0,none
21h04m18.9s,+30d45m00.0s,21h05m25.9s,+30d51m24.0s,41,0,,0,0.0,none
21h05m14.8s,+30d45m00.0s,21h06m21.8s,+30d51m25.5s,36,0,,0,0.0,none
21h06m10.6s,+30d45m00.0s,21h07m17.7s,+30d51m27.0s,47,0,,0,0.0,none
21h07m06.5s,+30d45m00.0s,21h08m13.7s,+30d51m28.5s,50,0,,0,0.0,none
21h08m02.3s,+30d45m00.0s,21h09m09.6s,+30d51m29.9s,44,0,,0,0.0,none
21h08m58.2s,+30d45m00.0s,21h10m05.5s,+30d51m31.4s,30,0,,0,0.0,none
21h09m54.1s,+30d45m00.0s,21h11m01.4s,+30d51m32.9s,29,0,,0,0.0,none
21h10m49.9s,+30d45m00.0s,21h11m57.3s,+30d51m34.3s,34,0,,0,0.0,none
21h11m45.8s,+30d45m00.0s,21h12m53.2s,+30d51m35.8s,42,0,,0,0.0,none
21h12m41.6s,+30d45m00.0s,21h13m49.2s,+30d51m37.2s,41,0,,0,0.0,none
21h13m37.5s,+30d45m00.0s,21h14m45.1s,+30d51m38.6s,45,0,,0,0.0,none
21h14m33.3s,+30d45m00.0s,21h15m41.0s,+30d51m40.1s,31,0,,0,0.0,none
21h15m29.2s,+30d45m00.0s,21h16m36.9s,+30d51m41.5s,30,0,,0,0.0,none
21h16m25.0s,+30d45m00.0s,21h17m32.8s,+30d51m42.9s,29,0,,0,0.0,none
21h17m20.9s,+30d45m00.0s,21h18m28.7s,+30d51m44.3s,38,0,,0,0.0,none
21h18m16.7s,+30d45m00.0s,21h19m24.7s,+30d51m45.7s,42,0,,0,0.0,none
21h19m12.6s,+30d45m00.0s,21h20m20.6s,+30d51m47.1s,46,0,,0,0.0,none
21h20m08.4s,+30d45m00.0s,21h21m16.5s,+30d51m48.5s,35,0,,0,0.0,none
21h21m04.3s,+30d45m00.0s,21h22m12.4s,+30d51m49.9s,32,0,,0,0.0,none
21h22m00.1s,+30d45m00.0s,21h23m08.3s,+30d51m51.2s,34,0,,0,0.0,none
21h22m56.0s,+30d45m00.0s,21h24m04.3s,+30d51m52.6s,36,0,,0,0.0,none
21h23m51.8s,+30d45m00.0s,21h25m00.2s,+30d51m54.0s,42,0,,0,0.0,none
21h24m47.7s,+30d45m00.0s,21h25m56.1s,+30d51m55.3s,34,0,,0,0.0,none
21h25m43.5s,+30d45m00.0s,21h26m52.0s,+30d51m56.7s,32,0,,0,0.0,none
21h26m39.4s,+30d45m00.0s,21h27m47.9s,+30d51m58.0s,37,0,,0,0.0,none
21h27m35.2s,+30d45m00.0s,21h28m43.9s,+30d51m59.3s,31,0,,0,0.0,none
21h28m31.1s,+30d45m00.0s,21h29m39.8s,+30d52m00.7s,27,0,,0,0.0,none
21h29m27.0s,+30d45m00.0s,21h30m35.7s,+30d52m02.0s,27,0,,0,0.0,none
21h30m22.8s,+30d45m00.0s,21h31m31.6s,+30d52m03.3s,35,0,,0,0.0,none
21h31m18.7s,+30d45m00.0s,21h32m27.5s,+30d52m04.6s,34,0,,0,0.0,none
21h32m14.5s,+30d45m00.0s,21h33m23.5s,+30d52m05.9s,25,0,,0,0.0,none
21h33m10.4s,+30d45m00.0s,21h34m19.4s,+30d52m07.2s,26,0,,0,0.0,none
21h34m06.2s,+30d45m00.0s,21h35m15.3s,+30d52m08.5s,24,0,,0,0.0,none
21h35m02.1s,+30d45m00.0s,21h36m11.2s,+30d52m09.8s,27,0,,0,0.0,none
21h35m57.9s,+30d45m00.0s,21h37m07.1s,+30d52m11.0s,31,0,,0,0.0,none
21h36m53.8s,+30d45m00.0s,21h38m03.1s,+30d52m12.3s,23,0,,0,0.0,none
21h37m49.6s,+30d45m00.0s,21h38m59.0s,+30d52m13.6s,23,0,,0,0.0,none
21h38m45.5s,+30d45m00.0s,21h39m54.9s,+30d52m14.8s,27,0,,0,0.0,none
21h39m41.3s,+30d45m00.0s,21h40m50.8s,+30d52m16.0s,19,0,,0,0.0,none
21h40m37.2s,+30d45m00.0s,21h41m46.8s,+30d52m17.3s,20,0,,0,0.0,none
21h41m33.0s,+30d45m00.0s,21h42m42.7s,+30d52m18.5s,16,0,,0,0.0,none
21h42m28.9s,+30d45m00.0s,21h43m38.6s,+30d52m19.7s,19,0,,0,0.0,none
21h43m24.7s,+30d45m00.0s,21h44m34.5s,+30d52m20.9s,20,0,,0,0.0,none
21h44m20.6s,+30d45m00.0s,21h45m30.4s,+30d52m22.1s,19,0,,0,0.0,none
21h45m16.4s,+30d45m00.0s,21h46m26.4s,+30d52m23.3s,20,0,,0,0.0,none
21h46m12.3s,+30d45m00.0s,21h47m22.3s,+30d52m24.5s,24,0,,0,0.0,none
21h47m08.2s,+30d45m00.0s,21h48m18.2s,+30d52m25.7s,27,0,,0,0.0,none
21h48m04.0s,+30d45m00.0s,21h49m14.1s,+30d52m26.9s,18,0,,0,0.0,none
21h48m59.9s,+30d45m00.0s,21h50m10.1s,+30d52m28.1s,17,0,,0,0.0,none
19h26m37.3s,+30d57m00.0s,19h27m39.1s,+31d00m17.4s,41,0,,0,0.0,none
19h27m33.2s,+30d57m00.0s,19h28m35.1s,+31d00m19.4s,64,0,,0,0.0,none
19h28m29.2s,+30d57m00.0s,19h29m31.1s,+31d00m21.4s,55,0,,0,0.0,none
19h29m25.2s,+30d57m00.0s,19h30m27.1s,+31d00m23.4s,58,0,,0,0.0,none
19h30m21.1s,+30d57m00.0s,19h31m23.1s,+31d00m25.4s,65,0,,0,0.0,none
19h31m17.1s,+30d57m00.0s,19h32m19.1s,+31d00m27.4s,65,0,,0,0.0,none
19h32m13.1s,+30d57m00.0s,19h33m15.1s,+31d00m29.4s,74,0,,0,0.0,none
19h33m09.0s,+30d57m00.0s,19h34m11.1s,+31d00m31.4s,76,0,,0,0.0,none
19h34m05.0s,+30d57m00.0s,19h35m07.1s,+31d00m33.4s,63,0,,0,0.0,none
19h35m01.0s,+30d57m00.0s,19h36m03.1s,+31d00m35.4s,63,0,,0,0.0,none
19h35m56.9s,+30d57m00.0s,19h36m59.1s,+31d00m37.3s,79,0,,0,0.0,none
19h36m52.9s,+30d57m00.0s,19h37m55.1s,+31d00m39.3s,83,0,,0,0.0,none
19h37m48.9s,+30d57m00.0s,19h38m51.1s,+31d00m41.3s,80,0,,0,0.0,none
19h38m44.8s,+30d57m00.0s,19h39m47.1s,+31d00m43.3s,74,0,,0,0.0,none
19h39m40.8s,+30d57m00.0s,19h40m43.1s,+31d00m45.2s,78,0,,0,0.0,none
19h40m36.8s,+30d57m00.0s,19h41m39.1s,+31d00m47.2s,89,0,,0,0.0,none
19h41m32.8s,+30d57m00.0s,19h42m35.1s,+31d00m49.1s,83,0,,0,0.0,none
19h42m28.7s,+30d57m00.0s,19h43m31.2s,+31d00m51.1s,73,0,,0,0.0,none
19h43m24.7s,+30d57m00.0s,19h44m27.2s,+31d00m53.0s,74,0,,0,0.0,none
19h44m20.7s,+30d57m00.0s,19h45m23.2s,+31d00m55.0s,82,0,,0,0.0,none
19h45m16.6s,+30d57m00.0s,19h46m19.2s,+31d00m56.9s,75,0,,0,0.0,none
19h46m12.6s,+30d57m00.0s,19h47m15.2s,+31d00m58.9s,60,0,,0,0.0,none
19h47m08.6s,+30d57m00.0s,19h48m11.2s,+31d01m00.8s,57,0,,0,0.0,none
19h48m04.5s,+30d57m00.0s,19h49m07.2s,+31d01m02.7s,64,0,,0,0.0,none
19h49m00.5s,+30d57m00.0s,19h50m03.2s,+31d01m04.6s,74,0,,0,0.0,none
19h49m56.5s,+30d57m00.0s,19h50m59.2s,+31d01m06.6s,74,0,,0,0.0,none
19h50m52.4s,+30d57m00.0s,19h51m55.2s,+31d01m08.5s,84,0,,0,0.0,none
19h51m48.4s,+30d57m00.0s,19h52m51.2s,+31d01m10.4s,83,0,,0,0.0,none
19h52m44.4s,+30d57m00.0s,19h53m47.2s,+31d01m12.3s,79,0,,0,0.0,none
19h53m40.4s,+30d57m00.0s,19h54m43.3s,+31d01m14.2s,56,0,,0,0.0,none
19h54m36.3s,+30d57m00.0s,19h55m39.3s,+31d01m16.1s,41,0,,0,0.0,none
19h55m32.3s,+30d57m00.0s,19h56m35.3s,+31d01m18.0s,48,0,,0,0.0,none
19h56m28.3s,+30d57m00.0s,19h57m31.3s,+31d01m19.9s,68,0,,0,0.0,none
19h57m24.2s,+30d57m00.0s,19h58m27.3s,+31d01m21.8s,76,0,,0,0.0,none
19h58m20.2s,+30d57m00.0s,19h59m23.3s,+31d01m23.7s,63,0,,0,0.0,none
19h59m16.2s,+30d57m00.0s,20h00m19.3s,+31d01m25.5s,60,0,,0,0.0,none
20h00m12.1s,+30d57m00.0s,20h01m15.3s,+31d01m27.4s,57,0,,0,0.0,none
20h01m08.1s,+30d57m00.0s,20h02m11.3s,+31d01m29.3s,61,0,,0,0.0,none
20h02m04.1s,+30d57m00.0s,20h03m07.4s,+31d01m31.1s,63,0,,0,0.0,none
20h03m00.0s,+30d57m00.0s,20h04m03.4s,+31d01m33.0s,71,0,,0,0.0,none
20h03m56.0s,+30d57m00.0s,20h04m59.4s,+31d01m34.9s,74,0,,0,0.0,none
20h04m52.0s,+30d57m00.0s,20h05m55.4s,+31d01m36.7s,70,0,,0,0.0,none
20h05m48.0s,+30d57m00.0s,20h06m51.4s,+31d01m38.6s,56,0,,0,0.0,none
20h06m43.9s,+30d57m00.0s,20h07m47.4s,+31d01m40.4s,56,0,,0,0.0,none
20h07m39.9s,+30d57m00.0s,20h08m43.4s,+31d01m42.2s,50,0,,0,0.0,none
20h08m35.9s,+30d57m00.0s,20h09m39.5s,+31d01m44.1s,53,0,,0,0.0,none
20h09m31.8s,+30d57m00.0s,20h10m35.5s,+31d01m45.9s,50,0,,0,0.0,none
20h10m27.8s,+30d57m00.0s,20h11m31.5s,+31d01m47.7s,52,0,,0,0.0,none
20h11m23.8s,+30d57m00.0s,20h12m27.5s,+31d01m49.5s,57,0,,0,0.0,none
20h12m19.7s,+30d57m00.0s,20h13m23.5s,+31d01m51.4s,52,0,,0,0.0,none
20h13m15.7s,+30d57m00.0s,20h14m19.5s,+31d01m53.2s,52,0,,0,0.0,none
20h14m11.7s,+30d57m00.0s,20h15m15.6s,+31d01m55.0s,40,0,,0,0.0,none
20h15m07.6s,+30d57m00.0s,20h16m11.6s,+31d01m56.8s,55,0,,0,0.0,none
20h16m03.6s,+30d57m00.0s,20h17m07.6s,+31d01m58.6s,55,0,,0,0.0,none
20h16m59.6s,+30d57m00.0s,20h18m03.6s,+31d02m00.4s,55,0,,0,0.0,none
20h17m55.5s,+30d57m00.0s,20h18m59.6s,+31d02m02.1s,57,0,,0,0.0,none
20h18m51.5s,+30d57m00.0s,20h19m55.6s,+31d02m03.9s,43,0,,0,0.0,none
20h19m47.5s,+30d57m00.0s,20h20m51.7s,+31d02m05.7s,46,0,,0,0.0,none
20h20m43.5s,+30d57m00.0s,20h21m47.7s,+31d02m07.5s,52,0,,0,0.0,none
20h21m39.4s,+30d57m00.0s,20h22m43.7s,+31d02m09.2s,50,0,,0,0.0,none
20h22m35.4s,+30d57m00.0s,20h23m39.7s,+31d02m11.0s,46,0,,0,0.0,none
20h23m31.4s,+30d57m00.0s,20h24m35.7s,+31d02m12.7s,44,0,,0,0.0,none
20h24m27.3s,+30d57m00.0s,20h25m31.8s,+31d02m14.5s,44,0,,0,0.0,none
20h25m23.3s,+30d57m00.0s,20h26m27.8s,+31d02m16.2s,43,0,,0,0.0,none
20h26m19.3s,+30d57m00.0s,20h27m23.8s,+31d02m18.0s,44,0,,0,0.0,none
20h27m15.2s,+30d57m00.0s,20h28m19.8s,+31d02m19.7s,48,0,,0,0.0,none
20h28m11.2s,+30d57m00.0s,20h29m15.8s,+31d02m21.4s,52,0,,0,0.0,none
20h29m07.2s,+30d57m00.0s,20h30m11.9s,+31d02m23.2s,42,0,,0,0.0,none
20h30m03.1s,+30d57m00.0s,20h31m07.9s,+31d02m24.9s,29,0,,0,0.0,none
20h30m59.1s,+30d57m00.0s,20h32m03.9s,+31d02m26.6s,30,0,,0,0.0,none
20h31m55.1s,+30d57m00.0s,20h33m00.0s,+31d02m28.3s,35,0,,0,0.0,none
20h32m51.1s,+30d57m00.0s,20h33m56.0s,+31d02m30.0s,32,0,,0,0.0,none
20h33m47.0s,+30d57m00.0s,20h34m52.0s,+31d02m31.7s,44,0,,0,0.0,none
20h34m43.0s,+30d57m00.0s,20h35m48.0s,+31d02m33.4s,38,0,,0,0.0,none
20h35m39.0s,+30d57m00.0s,20h36m44.0s,+31d02m35.1s,37,0,,0,0.0,none
20h36m34.9s,+30d57m00.0s,20h37m40.0s,+31d02m36.8s,37,0,,0,0.0,none
20h37m30.9s,+30d57m00.0s,20h38m36.1s,+31d02m38.4s,41,0,,0,0.0,none
20h38m26.9s,+30d57m00.0s,20h39m32.1s,+31d02m40.1s,48,0,,0,0.0,none
20h39m22.8s,+30d57m00.0s,20h40m28.1s,+31d02m41.8s,46,0,,0,0.0,none
20h40m18.8s,+30d57m00.0s,20h41m24.1s,+31d02m43.4s,45,0,,0,0.0,none
20h41m14.8s,+30d57m00.0s,20h42m20.2s,+31d02m45.1s,44,0,,0,0.0,none
20h42m10.7s,+30d57m00.0s,20h43m16.2s,+31d02m46.7s,39,0,,0,0.0,none
20h43m06.7s,+30d57m00.0s,20h44m12.2s,+31d02m48.3s,38,0,,0,0.0,none
20h44m02.7s,+30d57m00.0s,20h45m08.2s,+31d02m50.0s,30,0,,0,0.0,none
20h44m58.7s,+30d57m00.0s,20h46m04.3s,+31d02m51.6s,21,0,,0,0.0,none
20h45m54.6s,+30d57m00.0s,20h47m00.3s,+31d02m53.2s,32,0,,0,0.0,none
20h46m50.6s,+30d57m00.0s,20h47m56.3s,+31d02m54.8s,47,0,,0,0.0,none
20h47m46.6s,+30d57m00.0s,20h48m52.4s,+31d02m56.5s,52,0,,0,0.0,none
20h48m42.5s,+30d57m00.0s,20h49m48.4s,+31d02m58.1s,45,0,,0,0.0,none
20h49m38.5s,+30d57m00.0s,20h50m44.4s,+31d02m59.7s,39,0,,0,0.0,none
20h50m34.5s,+30d57m00.0s,20h51m40.4s,+31d03m01.3s,41,0,,0,0.0,none
20h51m30.4s,+30d57m00.0s,20h52m36.5s,+31d03m02.8s,42,0,,0,0.0,none
20h52m26.4s,+30d57m00.0s,20h53m32.5s,+31d03m04.4s,44,0,,0,0.0,none
20h53m22.4s,+30d57m00.0s,20h54m28.5s,+31d03m06.0s,46,0,,0,0.0,none
20h54m18.3s,+30d57m00.0s,20h55m24.6s,+31d03m07.6s,53,0,,0,0.0,none
20h55m14.3s,+30d57m00.0s,20h56m20.6s,+31d03m09.1s,49,0,,0,0.0,none
20h56m10.3s,+30d57m00.0s,20h57m16.6s,+31d03m10.7s,61,0,,0,0.0,none
20h57m06.3s,+30d57m00.0s,20h58m12.6s,+31d03m12.2s,55,0,,0,0.0,none
20h58m02.2s,+30d57m00.0s,20h59m08.7s,+31d03m13.8s,49,0,,0,0.0,none
20h58m58.2s,+30d57m00.0s,21h00m04.7s,+31d03m15.3s,48,0,,0,0.0,none
20h59m54.2s,+30d57m00.0s,21h01m00.7s,+31d03m16.8s,41,0,,0,0.0,none
21h00m50.1s,+30d57m00.0s,21h01m56.8s,+31d03m18.4s,34,0,,0,0.0,none
21h01m46.1s,+30d57m00.0s,21h02m52.8s,+31d03m19.9s,36,0,,0,0.0,none
21h02m42.1s,+30d57m00.0s,21h03m48.8s,+31d03m21.4s,46,0,,0,0.0,none
21h03m38.0s,+30d57m00.0s,21h04m44.9s,+31d03m22.9s,36,0,,0,0.0,none
21h04m34.0s,+30d57m00.0s,21h05m40.9s,+31d03m24.4s,41,0,,0,0.0,none
21h05m30.0s,+30d57m00.0s,21h06m36.9s,+31d03m25.9s,42,0,,0,0.0,none
21h06m25.9s,+30d57m00.0s,21h07m32.9s,+31d03m27.4s,55,0,,0,0.0,none
21h07m21.9s,+30d57m00.0s,21h08m29.0s,+31d03m28.9s,47,0,,0,0.0,none
21h08m17.9s,+30d57m00.0s,21h09m25.0s,+31d03m30.3s,48,0,,0,0.0,none
21h09m13.8s,+30d57m00.0s,21h10m21.0s,+31d03m31.8s,37,0,,0,0.0,none
21h10m09.8s,+30d57m00.0s,21h11m17.1s,+31d03m33.3s,29,0,,0,0.0,none
21h11m05.8s,+30d57m00.0s,21h12m13.1s,+31d03m34.7s,28,0,,0,0.0,none
21h12m01.8s,+30d57m00.0s,21h13m09.1s,+31d03m36.2s,37,0,,0,0.0,none
21h12m57.7s,+30d57m00.0s,21h14m05.2s,+31d03m37.6s,37,0,,0,0.0,none
21h13m53.7s,+30d57m00.0s,21h15m01.2s,+31d03m39.1s,44,0,,0,0.0,none
21h14m49.7s,+30d57m00.0s,21h15m57.2s,+31d03m40.5s,35,0,,0,0.0,none
21h15m45.6s,+30d57m00.0s,21h16m53.3s,+31d03m41.9s,35,0,,0,0.0,none
21h16m41.6s,+30d57m00.0s,21h17m49.3s,+31d03m43.3s,40,0,,0,0.0,none
21h17m37.6s,+30d57m00.0s,21h18m45.4s,+31d03m44.7s,43,0,,0,0.0,none
21h18m33.5s,+30d57m00.0s,21h19m41.4s,+31d03m46.1s,46,0,,0,0.0,none
21h19m29.5s,+30d57m00.0s,21h20m37.4s,+31d03m47.5s,42,0,,0,0.0,none
21h20m25.5s,+30d57m00.0s,21h21m33.5s,+31d03m48.9s,32,0,,0,0.0,none
21h21m21.4s,+30d57m00.0s,21h22m29.5s,+31d03m50.3s,34,0,,0,0.0,none
21h22m17.4s,+30d57m00.0s,21h23m25.5s,+31d03m51.7s,38,0,,0,0.0,none
21h23m13.4s,+30d57m00.0s,21h24m21.6s,+31d03m53.0s,37,0,,0,0.0,none
21h24m09.4s,+30d57m00.0s,21h25m17.6s,+31d03m54.4s,36,0,,0,0.0,none
21h25m05.3s,+30d57m00.0s,21h26m13.6s,+31d03m55.8s,32,0,,0,0.0,none
21h26m01.3s,+30d57m00.0s,21h27m09.7s,+31d03m57.1s,33,0,,0,0.0,none
21h26m57.3s,+30d57m00.0s,21h28m05.7s,+31d03m58.4s,42,0,,0,0.0,none
21h27m53.2s,+30d57m00.0s,21h29m01.8s,+31d03m59.8s,41,0,,0,0.0,none
21h28m49.2s,+30d57m00.0s,21h29m57.8s,+31d04m01.1s,32,0,,0,0.0,none
21h29m45.2s,+30d57m00.0s,21h30m53.8s,+31d04m02.4s,41,0,,0,0.0,none
21h30m41.1s,+30d57m00.0s,21h31m49.9s,+31d04m03.7s,32,0,,0,0.0,none
21h31m37.1s,+30d57m00.0s,21h32m45.9s,+31d04m05.0s,29,0,,0,0.0,none
21h32m33.1s,+30d57m00.0s,21h33m41.9s,+31d04m06.3s,23,0,,0,0.0,none
21h33m29.0s,+30d57m00.0s,21h34m38.0s,+31d04m07.6s,20,0,,0,0.0,none
21h34m25.0s,+30d57m00.0s,21h35m34.0s,+31d04m08.9s,24,0,,0,0.0,none
21h35m21.0s,+30d57m00.0s,21h36m30.1s,+31d04m10.2s,24,0,,0,0.0,none
21h36m17.0s,+30d57m00.0s,21h37m26.1s,+31d04m11.5s,18,0,,0,0.0,none
21h37m12.9s,+30d57m00.0s,21h38m22.1s,+31d04m12.7s,15,0,,0,0.0,none
21h38m08.9s,+30d57m00.0s,21h39m18.2s,+31d04m14.0s,18,0,,0,0.0,none
21h39m04.9s,+30d57m00.0s,21h40m14.2s,+31d04m15.2s,26,0,,0,0.0,none
21h40m00.8s,+30d57m00.0s,21h41m10.3s,+31d04m16.5s,24,0,,0,0.0,none
21h40m56.8s,+30d57m00.0s,21h42m06.3s,+31d04m17.7s,17,0,,0,0.0,none
21h41m52.8s,+30d57m00.0s,21h43m02.3s,+31d04m18.9s,17,0,,0,0.0,none
21h42m48.7s,+30d57m00.0s,21h43m58.4s,+31d04m20.2s,16,0,,0,0.0,none
21h43m44.7s,+30d57m00.0s,21h44m54.4s,+31d04m21.4s,20,0,,0,0.0,none
21h44m40.7s,+30d57m00.0s,21h45m50.5s,+31d04m22.6s,19,0,,0,0.0,none
21h45m36.6s,+30d57m00.0s,21h46m46.5s,+31d04m23.8s,25,0,,0,0.0,none
21h46m32.6s,+30d57m00.0s,21h47m42.5s,+31d04m25.0s,26,0,,0,0.0,none
21h47m28.6s,+30d57m00.0s,21h48m38.6s,+31d04m26.1s,21,0,,0,0.0,none
21h48m24.5s,+30d57m00.0s,21h49m34.6s,+31d04m27.3s,25,0,,0,0.0,none
21h49m20.5s,+30d57m00.0s,21h50m30.7s,+31d04m28.5s,16,0,,0,0.0,none
19h26m40.1s,+31d09m00.0s,19h27m41.8s,+31d12m17.5s,45,0,,0,0.0,none
19h27m36.2s,+31d09m00.0s,19h28m37.9s,+31d12m19.5s,62,0,,0,0.0,none
19h28m32.3s,+31d09m00.0s,19h29m34.0s,+31d12m21.5s,66,0,,0,0.0,none
19h29m28.4s,+31d09m00.0s,19h30m30.2s,+31d12m23.5s,73,0,,0,0.0,none
19h30m24.5s,+31d09m00.0s,19h31m26.3s,+31d12m25.5s,80,0,,0,0.0,none
19h31m20.5s,+31d09m00.0s,19h32m22.4s,+31d12m27.5s,75,0,,0,0.0,none
19h32m16.6s,+31d09m00.0s,19h33m18.5s,+31d12m29.5s,66,0,,0,0.0,none
19h33m12.7s,+31d09m00.0s,19h34m14.6s,+31d12m31.5s,69,0,,0,0.0,none
19h34m08.8s,+31d09m00.0s,19h35m10.8s,+31d12m33.5s,64,0,,0,0.0,none
19h35m04.9s,+31d09m00.0s,19h36m06.9s,+31d12m35.5s,72,0,,0,0.0,none
19h36m01.0s,+31d09m00.0s,19h37m03.0s,+31d12m37.5s,83,0,,0,0.0,none
19h36m57.1s,+31d09m00.0s,19h37m59.1s,+31d12m39.5s,83,0,,0,0.0,none
19h37m53.1s,+31d09m00.0s,19h38m55.2s,+31d12m41.4s,77,0,,0,0.0,none
19h38m49.2s,+31d09m00.0s,19h39m51.4s,+31d12m43.4s,77,0,,0,0.0,none
19h39m45.3s,+31d09m00.0s,19h40m47.5s,+31d12m45.4s,83,0,,0,0.0,none
19h40m41.4s,+31d09m00.0s,19h41m43.6s,+31d12m47.3s,89,0,,0,0.0,none
19h41m37.5s,+31d09m00.0s,19h42m39.7s,+31d12m49.3s,102,0,,0,0.0,none
19h42m33.6s,+31d09m00.0s,19h43m35.9s,+31d12m51.2s,94,0,,0,0.0,none
19h43m29.7s,+31d09m00.0s,19h44m32.0s,+31d12m53.2s,85,0,,0,0.0,none
19h44m25.8s,+31d09m00.0s,19h45m28.1s,+31d12m55.2s,77,0,,0,0.0,none
19h45m21.8s,+31d09m00.0s,19h46m24.2s,+31d12m57.1s,62,0,,0,0.0,none
19h46m17.9s,+31d09m00.0s,19h47m20.4s,+31d12m59.0s,62,0,,0,0.0,none
19h47m14.0s,+31d09m00.0s,19h48m16.5s,+31d13m01.0s,53,0,,0,0.0,none
19h48m10.1s,+31d09m00.0s,19h49m12.6s,+31d13m02.9s,66,0,,0,0.0,none
19h49m06.2s,+31d09m00.0s,19h50m08.7s,+31d13m04.8s,75,0,,0,0.0,none
19h50m02.3s,+31d09m00.0s,19h51m04.9s,+31d13m06.8s,73,0,,0,0.0,none
19h50m58.4s,+31d09m00.0s,19h52m01.0s,+31d13m08.7s,86,0,,0,0.0,none
19h51m54.4s,+31d09m00.0s,19h52m57.1s,+31d13m10.6s,94,0,,0,0.0,none
19h52m50.5s,+31d09m00.0s,19h53m53.3s,+31d13m12.5s,86,0,,0,0.0,none
19h53m46.6s,+31d09m00.0s,19h54m49.4s,+31d13m14.4s,58,0,,0,0.0,none
19h54m42.7s,+31d09m00.0s,19h55m45.5s,+31d13m16.3s,38,0,,0,0.0,none
19h55m38.8s,+31d09m00.0s,19h56m41.6s,+31d13m18.2s,57,0,,0,0.0,none
19h56m34.9s,+31d09m00.0s,19h57m37.8s,+31d13m20.1s,73,0,,0,0.0,none
19h57m31.0s,+31d09m00.0s,19h58m33.9s,+31d13m22.0s,68,0,,0,0.0,none
19h58m27.1s,+31d09m00.0s,19h59m30.0s,+31d13m23.9s,56,0,,0,0.0,none
19h59m23.1s,+31d09m00.0s,20h00m26.2s,+31d13m25.8s,58,0,,0,0.0,none
20h00m19.2s,+31d09m00.0s,20h01m22.3s,+31d13m27.6s,56,0,,0,0.0,none
20h01m15.3s,+31d09m00.0s,20h02m18.4s,+31d13m29.5s,56,0,,0,0.0,none
20h02m11.4s,+31d09m00.0s,20h03m14.6s,+31d13m31.4s,62,0,,0,0.0,none
20h03m07.5s,+31d09m00.0s,20h04m10.7s,+31d13m33.3s,78,0,,0,0.0,none
20h04m03.6s,+31d09m00.0s,20h05m06.8s,+31d13m35.1s,81,0,,0,0.0,none
20h04m59.7s,+31d09m00.0s,20h06m02.9s,+31d13m37.0s,67,0,,0,0.0,none
20h05m55.8s,+31d09m00.0s,20h06m59.1s,+31d13m38.8s,56,0,,0,0.0,none
20h06m51.8s,+31d09m00.0s,20h07m55.2s,+31d13m40.7s,55,0,,0,0.0,none
20h07m47.9s,+31d09m00.0s,20h08m51.3s,+31d13m42.5s,45,0,,0,0.0,none
20h08m44.0s,+31d09m00.0s,20h09m47.5s,+31d13m44.3s,46,0,,0,0.0,none
20h09m40.1s,+31d09m00.0s,20h10m43.6s,+31d13m46.2s,56,0,,0,0.0,none
20h10m36.2s,+31d09m00.0s,20h11m39.7s,+31d13m48.0s,59,0,,0,0.0,none
20h11m32.3s,+31d09m00.0s,20h12m35.9s,+31d13m49.8s,57,0,,0,0.0,none
20h12m28.4s,+31d09m00.0s,20h13m32.0s,+31d13m51.6s,46,0,,0,0.0,none
20h13m24.4s,+31d09m00.0s,20h14m28.2s,+31d13m53.5s,38,0,,0,0.0,none
20h14m20.5s,+31d09m00.0s,20h15m24.3s,+31d13m55.3s,33,0,,0,0.0,none
20h15m16.6s,+31d09m00.0s,20h16m20.4s,+31d13m57.1s,40,0,,0,0.0,none
20h16m12.7s,+31d09m00.0s,20h17m16.6s,+31d13m58.9s,44,0,,0,0.0,none
