center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
20h26m46.9s,+41d30m00.0s,20h27m43.4s,+41d35m18.7s,183,0,,0,0.0,none
20h29m27.1s,+41d30m00.0s,20h30m23.8s,+41d35m23.6s,179,0,,0,0.0,none
20h32m07.4s,+41d30m00.0s,20h33m04.3s,+41d35m28.5s,210,0,,0,0.0,none
20h34m47.6s,+41d30m00.0s,20h35m44.7s,+41d35m33.4s,188,0,,0,0.0,none
20h37m27.8s,+41d30m00.0s,20h38m25.2s,+41d35m38.2s,133,0,,0,0.0,none
20h40m08.0s,+41d30m00.0s,20h41m05.6s,+41d35m43.0s,116,0,,0,0.0,none
20h42m48.3s,+41d30m00.0s,20h43m46.1s,+41d35m47.7s,116,0,,0,0.0,none
20h45m28.5s,+41d30m00.0s,20h46m26.5s,+41d35m52.3s,120,0,,0,0.0,none
20h48m08.7s,+41d30m00.0s,20h49m07.0s,+41d35m57.0s,107,0,,0,0.0,none
20h50m48.9s,+41d30m00.0s,20h51m47.5s,+41d36m01.5s,96,0,,0,0.0,none
20h53m29.1s,+41d30m00.0s,20h54m28.0s,+41d36m06.1s,91,0,,0,0.0,none
20h56m09.4s,+41d30m00.0s,20h57m08.4s,+41d36m10.5s,97,0,,0,0.0,none
20h58m49.6s,+41d30m00.0s,20h59m48.9s,+41d36m15.0s,98,0,,0,0.0,none
21h01m29.8s,+41d30m00.0s,21h02m29.4s,+41d36m19.3s,96,0,,0,0.0,none
21h04m10.0s,+41d30m00.0s,21h05m09.9s,+41d36m23.7s,125,0,,0,0.0,none
21h06m50.3s,+41d30m00.0s,21h07m50.4s,+41d36m27.9s,122,0,,0,0.0,none
21h09m30.5s,+41d30m00.0s,21h10m30.9s,+41d36m32.1s,127,0,,0,0.0,none
21h12m10.7s,+41d30m00.0s,21h13m11.4s,+41d36m36.3s,144,0,,0,0.0,none
21h14m50.9s,+41d30m00.0s,21h15m51.8s,+41d36m40.4s,165,0,,0,0.0,none
21h17m31.2s,+41d30m00.0s,21h18m32.3s,+41d36m44.5s,195,0,,0,0.0,none
21h20m11.4s,+41d30m00.0s,21h21m12.9s,+41d36m48.5s,175,0,,0,0.0,none
21h22m51.6s,+41d30m00.0s,21h23m53.4s,+41d36m52.4s,136,0,,0,0.0,none
21h25m31.8s,+41d30m00.0s,21h26m33.9s,+41d36m56.3s,130,0,,0,0.0,none
21h28m12.0s,+41d30m00.0s,21h29m14.4s,+41d37m00.1s,161,0,,0,0.0,none
21h30m52.3s,+41d30m00.0s,21h31m54.9s,+41d37m03.9s,177,0,,0,0.0,none
21h33m32.5s,+41d30m00.0s,21h34m35.4s,+41d37m07.6s,162,0,,0,0.0,none
21h36m12.7s,+41d30m00.0s,21h37m15.9s,+41d37m11.3s,148,0,,0,0.0,none
21h38m52.9s,+41d30m00.0s,21h39m56.4s,+41d37m14.9s,168,0,,0,0.0,none
21h41m33.2s,+41d30m00.0s,21h42m37.0s,+41d37m18.4s,174,0,,0,0.0,none
21h44m13.4s,+41d30m00.0s,21h45m17.5s,+41d37m21.9s,140,0,,0,0.0,none
21h46m53.6s,+41d30m00.0s,21h47m58.0s,+41d37m25.3s,127,0,,0,0.0,none
21h49m33.8s,+41d30m00.0s,21h50m38.6s,+41d37m28.7s,133,0,,0,0.0,none
21h52m14.1s,+41d30m00.0s,21h53m19.1s,+41d37m32.0s,133,0,,0,0.0,none
21h54m54.3s,+41d30m00.0s,21h55m59.6s,+41d37m35.2s,134,0,,0,0.0,none
21h57m34.5s,+41d30m00.0s,21h58m40.2s,+41d37m38.4s,69,0,,0,0.0,none
19h28m13.3s,+42d00m00.0s,19h29m05.3s,+42d03m20.7s,90,0,,0,0.0,none
19h30m54.8s,+42d00m00.0s,19h31m46.9s,+42d03m26.4s,171,0,,0,0.0,none
19h33m36.2s,+42d00m00.0s,19h34m28.5s,+42d03m32.2s,181,0,,0,0.0,none
19h36m17.7s,+42d00m00.0s,19h37m10.2s,+42d03m37.9s,193,0,,0,0.0,none
19h38m59.2s,+42d00m00.0s,19h39m51.8s,+42d03m43.6s,195,0,,0,0.0,none
19h41m40.7s,+42d00m00.0s,19h42m33.4s,+42d03m49.2s,195,0,,0,0.0,none
19h44m22.1s,+42d00m00.0s,19h45m15.1s,+42d03m54.8s,189,0,,0,0.0,none
19h47m03.6s,+42d00m00.0s,19h47m56.7s,+42d04m00.4s,186,0,,0,0.0,none
19h49m45.1s,+42d00m00.0s,19h50m38.4s,+42d04m06.0s,186,0,,0,0.0,none
19h52m26.6s,+42d00m00.0s,19h53m20.0s,+42d04m11.5s,205,0,,0,0.0,none
19h55m08.0s,+42d00m00.0s,19h56m01.7s,+42d04m17.0s,216,0,,0,0.0,none
19h57m49.5s,+42d00m00.0s,19h58m43.3s,+42d04m22.5s,214,0,,0,0.0,none
20h00m31.0s,+42d00m00.0s,20h01m25.0s,+42d04m27.9s,226,0,,0,0.0,none
20h03m12.5s,+42d00m00.0s,20h04m06.6s,+42d04m33.3s,211,0,,0,0.0,none
20h05m53.9s,+42d00m00.0s,20h06m48.3s,+42d04m38.6s,193,0,,0,0.0,none
20h08m35.4s,+42d00m00.0s,20h09m30.0s,+42d04m43.9s,174,0,,0,0.0,none
20h11m16.9s,+42d00m00.0s,20h12m11.7s,+42d04m49.2s,163,0,,0,0.0,none
20h13m58.4s,+42d00m00.0s,20h14m53.4s,+42d04m54.4s,171,0,,0,0.0,none
20h16m39.9s,+42d00m00.0s,20h17m35.0s,+42d04m59.6s,172,0,,0,0.0,none
20h19m21.3s,+42d00m00.0s,20h20m16.7s,+42d05m04.7s,157,0,,0,0.0,none
20h22m02.8s,+42d00m00.0s,20h22m58.4s,+42d05m09.8s,159,0,,0,0.0,none
20h24m44.3s,+42d00m00.0s,20h25m40.1s,+42d05m14.9s,189,0,,0,0.0,none
20h27m25.8s,+42d00m00.0s,20h28m21.8s,+42d05m19.9s,186,0,,0,0.0,none
20h30m07.2s,+42d00m00.0s,20h31m03.5s,+42d05m24.9s,175,0,,0,0.0,none
20h32m48.7s,+42d00m00.0s,20h33m45.2s,+42d05m29.8s,176,0,,0,0.0,none
20h35m30.2s,+42d00m00.0s,20h36m26.9s,+42d05m34.7s,155,0,,0,0.0,none
20h38m11.7s,+42d00m00.0s,20h39m08.6s,+42d05m39.5s,130,0,,0,0.0,none
20h40m53.1s,+42d00m00.0s,20h41m50.4s,+42d05m44.3s,115,0,,0,0.0,none
20h43m34.6s,+42d00m00.0s,20h44m32.1s,+42d05m49.0s,104,0,,0,0.0,none
20h46m16.1s,+42d00m00.0s,20h47m13.8s,+42d05m53.7s,125,0,,0,0.0,none
20h48m57.6s,+42d00m00.0s,20h49m55.5s,+42d05m58.4s,123,0,,0,0.0,none
20h51m39.0s,+42d00m00.0s,20h52m37.3s,+42d06m03.0s,90,0,,0,0.0,none
20h54m20.5s,+42d00m00.0s,20h55m19.0s,+42d06m07.5s,86,0,,0,0.0,none
20h57m02.0s,+42d00m00.0s,20h58m00.7s,+42d06m12.0s,102,0,,0,0.0,none
20h59m43.5s,+42d00m00.0s,21h00m42.5s,+42d06m16.4s,104,0,,0,0.0,none
21h02m24.9s,+42d00m00.0s,21h03m24.2s,+42d06m20.8s,124,0,,0,0.0,none
21h05m06.4s,+42d00m00.0s,21h06m06.0s,+42d06m25.2s,141,0,,0,0.0,none
21h07m47.9s,+42d00m00.0s,21h08m47.7s,+42d06m29.4s,132,0,,0,0.0,none
21h10m29.4s,+42d00m00.0s,21h11m29.5s,+42d06m33.7s,140,0,,0,0.0,none
21h13m10.8s,+42d00m00.0s,21h14m11.2s,+42d06m37.8s,155,0,,0,0.0,none
21h15m52.3s,+42d00m00.0s,21h16m53.0s,+42d06m42.0s,167,0,,0,0.0,none
21h18m33.8s,+42d00m00.0s,21h19m34.7s,+42d06m46.0s,181,0,,0,0.0,none
21h21m15.3s,+42d00m00.0s,21h22m16.5s,+42d06m50.0s,173,0,,0,0.0,none
21h23m56.7s,+42d00m00.0s,21h24m58.3s,+42d06m54.0s,147,0,,0,0.0,none
21h26m38.2s,+42d00m00.0s,21h27m40.0s,+42d06m57.9s,148,0,,0,0.0,none
21h29m19.7s,+42d00m00.0s,21h30m21.8s,+42d07m01.7s,184,0,,0,0.0,none
21h32m01.2s,+42d00m00.0s,21h33m03.6s,+42d07m05.5s,175,0,,0,0.0,none
21h34m42.7s,+42d00m00.0s,21h35m45.4s,+42d07m09.2s,138,0,,0,0.0,none
21h37m24.1s,+42d00m00.0s,21h38m27.1s,+42d07m12.9s,152,0,,0,0.0,none
21h40m05.6s,+42d00m00.0s,21h41m08.9s,+42d07m16.5s,163,0,,0,0.0,none
21h42m47.1s,+42d00m00.0s,21h43m50.7s,+42d07m20.0s,146,0,,0,0.0,none
21h45m28.6s,+42d00m00.0s,21h46m32.5s,+42d07m23.5s,135,0,,0,0.0,none
21h48m10.0s,+42d00m00.0s,21h49m14.3s,+42d07m26.9s,147,0,,0,0.0,none
21h50m51.5s,+42d00m00.0s,21h51m56.1s,+42d07m30.3s,156,0,,0,0.0,none
21h53m33.0s,+42d00m00.0s,21h54m37.9s,+42d07m33.6s,149,0,,0,0.0,none
21h56m14.5s,+42d00m00.0s,21h57m19.7s,+42d07m36.8s,108,0,,0,0.0,none
19h28m24.8s,+42d30m00.0s,19h29m16.3s,+42d33m21.1s,90,0,,0,0.0,none
19h31m07.6s,+42d30m00.0s,19h31m59.3s,+42d33m26.9s,160,0,,0,0.0,none
19h33m50.4s,+42d30m00.0s,19h34m42.2s,+42d33m32.7s,158,0,,0,0.0,none
19h36m33.1s,+42d30m00.0s,19h37m25.1s,+42d33m38.4s,156,0,,0,0.0,none
19h39m15.9s,+42d30m00.0s,19h40m08.0s,+42d33m44.1s,166,0,,0,0.0,none
19h41m58.7s,+42d30m00.0s,19h42m50.9s,+42d33m49.8s,185,0,,0,0.0,none
19h44m41.4s,+42d30m00.0s,19h45m33.9s,+42d33m55.5s,189,0,,0,0.0,none
19h47m24.2s,+42d30m00.0s,19h48m16.8s,+42d34m01.1s,174,0,,0,0.0,none
19h50m06.9s,+42d30m00.0s,19h50m59.7s,+42d34m06.7s,168,0,,0,0.0,none
19h52m49.7s,+42d30m00.0s,19h53m42.7s,+42d34m12.3s,183,0,,0,0.0,none
19h55m32.5s,+42d30m00.0s,19h56m25.6s,+42d34m17.8s,213,0,,0,0.0,none
19h58m15.2s,+42d30m00.0s,19h59m08.6s,+42d34m23.3s,220,0,,0,0.0,none
20h00m58.0s,+42d30m00.0s,20h01m51.5s,+42d34m28.8s,222,0,,0,0.0,none
20h03m40.7s,+42d30m00.0s,20h04m34.5s,+42d34m34.2s,215,0,,0,0.0,none
20h06m23.5s,+42d30m00.0s,20h07m17.4s,+42d34m39.6s,193,0,,0,0.0,none
20h09m06.3s,+42d30m00.0s,20h10m00.4s,+42d34m44.9s,169,0,,0,0.0,none
20h11m49.0s,+42d30m00.0s,20h12m43.4s,+42d34m50.2s,161,0,,0,0.0,none
20h14m31.8s,+42d30m00.0s,20h15m26.3s,+42d34m55.5s,173,0,,0,0.0,none
20h17m14.5s,+42d30m00.0s,20h18m09.3s,+42d35m00.7s,174,0,,0,0.0,none
20h19m57.3s,+42d30m00.0s,20h20m52.3s,+42d35m05.8s,167,0,,0,0.0,none
20h22m40.1s,+42d30m00.0s,20h23m35.3s,+42d35m11.0s,158,0,,0,0.0,none
20h25m22.8s,+42d30m00.0s,20h26m18.3s,+42d35m16.1s,163,0,,0,0.0,none
20h28m05.6s,+42d30m00.0s,20h29m01.3s,+42d35m21.1s,173,0,,0,0.0,none
20h30m48.4s,+42d30m00.0s,20h31m44.2s,+42d35m26.1s,160,0,,0,0.0,none
20h33m31.1s,+42d30m00.0s,20h34m27.2s,+42d35m31.1s,136,0,,0,0.0,none
20h36m13.9s,+42d30m00.0s,20h37m10.3s,+42d35m36.0s,143,0,,0,0.0,none
20h38m56.6s,+42d30m00.0s,20h39m53.3s,+42d35m40.8s,133,0,,0,0.0,none
20h41m39.4s,+42d30m00.0s,20h42m36.3s,+42d35m45.6s,116,0,,0,0.0,none
20h44m22.2s,+42d30m00.0s,20h45m19.3s,+42d35m50.4s,115,0,,0,0.0,none
20h47m04.9s,+42d30m00.0s,20h48m02.3s,+42d35m55.1s,116,0,,0,0.0,none
20h49m47.7s,+42d30m00.0s,20h50m45.3s,+42d35m59.8s,122,0,,0,0.0,none
20h52m30.4s,+42d30m00.0s,20h53m28.3s,+42d36m04.4s,103,0,,0,0.0,none
20h55m13.2s,+42d30m00.0s,20h56m11.4s,+42d36m09.0s,96,0,,0,0.0,none
20h57m56.0s,+42d30m00.0s,20h58m54.4s,+42d36m13.5s,110,0,,0,0.0,none
21h00m38.7s,+42d30m00.0s,21h01m37.4s,+42d36m17.9s,113,0,,0,0.0,none
21h03m21.5s,+42d30m00.0s,21h04m20.5s,+42d36m22.3s,131,0,,0,0.0,none
21h06m04.2s,+42d30m00.0s,21h07m03.5s,+42d36m26.7s,143,0,,0,0.0,none
21h08m47.0s,+42d30m00.0s,21h09m46.5s,+42d36m31.0s,159,0,,0,0.0,none
21h11m29.8s,+42d30m00.0s,21h12m29.6s,+42d36m35.2s,187,0,,0,0.0,none
21h14m12.5s,+42d30m00.0s,21h15m12.6s,+42d36m39.4s,189,0,,0,0.0,none
21h16m55.3s,+42d30m00.0s,21h17m55.7s,+42d36m43.6s,184,0,,0,0.0,none
21h19m38.1s,+42d30m00.0s,21h20m38.7s,+42d36m47.6s,181,0,,0,0.0,none
21h22m20.8s,+42d30m00.0s,21h23m21.8s,+42d36m51.6s,170,0,,0,0.0,none
21h25m03.6s,+42d30m00.0s,21h26m04.9s,+42d36m55.6s,176,0,,0,0.0,none
21h27m46.3s,+42d30m00.0s,21h28m47.9s,+42d36m59.5s,193,0,,0,0.0,none
21h30m29.1s,+42d30m00.0s,21h31m31.0s,+42d37m03.3s,183,0,,0,0.0,none
21h33m11.9s,+42d30m00.0s,21h34m14.1s,+42d37m07.1s,162,0,,0,0.0,none
21h35m54.6s,+42d30m00.0s,21h36m57.1s,+42d37m10.9s,154,0,,0,0.0,none
21h38m37.4s,+42d30m00.0s,21h39m40.2s,+42d37m14.5s,150,0,,0,0.0,none
21h41m20.1s,+42d30m00.0s,21h42m23.3s,+42d37m18.1s,128,0,,0,0.0,none
21h44m02.9s,+42d30m00.0s,21h45m06.4s,+42d37m21.7s,130,0,,0,0.0,none
21h46m45.7s,+42d30m00.0s,21h47m49.4s,+42d37m25.1s,147,0,,0,0.0,none
21h49m28.4s,+42d30m00.0s,21h50m32.5s,+42d37m28.6s,152,0,,0,0.0,none
21h52m11.2s,+42d30m00.0s,21h53m15.6s,+42d37m31.9s,162,0,,0,0.0,none
21h54m53.9s,+42d30m00.0s,21h55m58.7s,+42d37m35.2s,161,0,,0,0.0,none
21h57m36.7s,+42d30m00.0s,21h58m41.8s,+42d37m38.4s,77,0,,0,0.0,none
19h28m36.7s,+43d00m00.0s,19h29m27.7s,+43d03m21.5s,95,0,,0,0.0,none
19h31m20.8s,+43d00m00.0s,19h32m11.9s,+43d03m27.3s,153,0,,0,0.0,none
19h34m04.9s,+43d00m00.0s,19h34m56.2s,+43d03m33.2s,158,0,,0,0.0,none
19h36m49.0s,+43d00m00.0s,19h37m40.4s,+43d03m39.0s,160,0,,0,0.0,none
19h39m33.0s,+43d00m00.0s,19h40m24.6s,+43d03m44.7s,159,0,,0,0.0,none
19h42m17.1s,+43d00m00.0s,19h43m08.9s,+43d03m50.5s,175,0,,0,0.0,none
19h45m01.2s,+43d00m00.0s,19h45m53.1s,+43d03m56.2s,185,0,,0,0.0,none
19h47m45.3s,+43d00m00.0s,19h48m37.4s,+43d04m01.9s,201,0,,0,0.0,none
19h50m29.3s,+43d00m00.0s,19h51m21.7s,+43d04m07.5s,205,0,,0,0.0,none
19h53m13.4s,+43d00m00.0s,19h54m05.9s,+43d04m13.1s,190,0,,0,0.0,none
19h55m57.5s,+43d00m00.0s,19h56m50.2s,+43d04m18.7s,210,0,,0,0.0,none
19h58m41.6s,+43d00m00.0s,19h59m34.5s,+43d04m24.2s,219,0,,0,0.0,none
20h01m25.7s,+43d00m00.0s,20h02m18.7s,+43d04m29.7s,218,0,,0,0.0,none
20h04m09.7s,+43d00m00.0s,20h05m03.0s,+43d04m35.1s,206,0,,0,0.0,none
20h06m53.8s,+43d00m00.0s,20h07m47.3s,+43d04m40.6s,175,0,,0,0.0,none
20h09m37.9s,+43d00m00.0s,20h10m31.6s,+43d04m45.9s,168,0,,0,0.0,none
20h12m22.0s,+43d00m00.0s,20h13m15.9s,+43d04m51.3s,164,0,,0,0.0,none
20h15m06.1s,+43d00m00.0s,20h16m00.2s,+43d04m56.6s,159,0,,0,0.0,none
20h17m50.1s,+43d00m00.0s,20h18m44.5s,+43d05m01.8s,183,0,,0,0.0,none
20h20m34.2s,+43d00m00.0s,20h21m28.8s,+43d05m07.0s,196,0,,0,0.0,none
20h23m18.3s,+43d00m00.0s,20h24m13.1s,+43d05m12.2s,174,0,,0,0.0,none
20h26m02.4s,+43d00m00.0s,20h26m57.4s,+43d05m17.3s,155,0,,0,0.0,none
20h28m46.5s,+43d00m00.0s,20h29m41.7s,+43d05m22.4s,148,0,,0,0.0,none
20h31m30.5s,+43d00m00.0s,20h32m26.0s,+43d05m27.4s,136,0,,0,0.0,none
20h34m14.6s,+43d00m00.0s,20h35m10.4s,+43d05m32.4s,127,0,,0,0.0,none
20h36m58.7s,+43d00m00.0s,20h37m54.7s,+43d05m37.3s,120,0,,0,0.0,none
20h39m42.8s,+43d00m00.0s,20h40m39.0s,+43d05m42.2s,126,0,,0,0.0,none
20h42m26.9s,+43d00m00.0s,20h43m23.4s,+43d05m47.0s,120,0,,0,0.0,none
20h45m10.9s,+43d00m00.0s,20h46m07.7s,+43d05m51.8s,114,0,,0,0.0,none
20h47m55.0s,+43d00m00.0s,20h48m52.0s,+43d05m56.6s,121,0,,0,0.0,none
20h50m39.1s,+43d00m00.0s,20h51m36.4s,+43d06m01.2s,109,0,,0,0.0,none
20h53m23.2s,+43d00m00.0s,20h54m20.7s,+43d06m05.9s,102,0,,0,0.0,none
20h56m07.3s,+43d00m00.0s,20h57m05.1s,+43d06m10.5s,114,0,,0,0.0,none
20h58m51.3s,+43d00m00.0s,20h59m49.4s,+43d06m15.0s,126,0,,0,0.0,none
21h01m35.4s,+43d00m00.0s,21h02m33.8s,+43d06m19.5s,120,0,,0,0.0,none
21h04m19.5s,+43d00m00.0s,21h05m18.2s,+43d06m23.9s,125,0,,0,0.0,none
21h07m03.6s,+43d00m00.0s,21h08m02.5s,+43d06m28.3s,156,0,,0,0.0,none
21h09m47.6s,+43d00m00.0s,21h10m46.9s,+43d06m32.6s,192,0,,0,0.0,none
21h12m31.7s,+43d00m00.0s,21h13m31.3s,+43d06m36.8s,222,0,,0,0.0,none
21h15m15.8s,+43d00m00.0s,21h16m15.7s,+43d06m41.0s,211,0,,0,0.0,none
21h17m59.9s,+43d00m00.0s,21h19m00.0s,+43d06m45.2s,168,0,,0,0.0,none
21h20m44.0s,+43d00m00.0s,21h21m44.4s,+43d06m49.3s,154,0,,0,0.0,none
21h23m28.0s,+43d00m00.0s,21h24m28.8s,+43d06m53.3s,173,0,,0,0.0,none
21h26m12.1s,+43d00m00.0s,21h27m13.2s,+43d06m57.2s,210,0,,0,0.0,none
21h28m56.2s,+43d00m00.0s,21h29m57.6s,+43d07m01.2s,206,0,,0,0.0,none
21h31m40.3s,+43d00m00.0s,21h32m42.0s,+43d07m05.0s,174,0,,0,0.0,none
21h34m24.4s,+43d00m00.0s,21h35m26.4s,+43d07m08.8s,176,0,,0,0.0,none
21h37m08.4s,+43d00m00.0s,21h38m10.8s,+43d07m12.5s,160,0,,0,0.0,none
21h39m52.5s,+43d00m00.0s,21h40m55.2s,+43d07m16.2s,143,0,,0,0.0,none
21h42m36.6s,+43d00m00.0s,21h43m39.6s,+43d07m19.8s,135,0,,0,0.0,none
21h45m20.7s,+43d00m00.0s,21h46m24.0s,+43d07m23.3s,130,0,,0,0.0,none
21h48m04.8s,+43d00m00.0s,21h49m08.4s,+43d07m26.8s,150,0,,0,0.0,none
21h50m48.8s,+43d00m00.0s,21h51m52.8s,+43d07m30.2s,162,0,,0,0.0,none
21h53m32.9s,+43d00m00.0s,21h54m37.2s,+43d07m33.6s,159,0,,0,0.0,none
21h56m17.0s,+43d00m00.0s,21h57m21.6s,+43d07m36.9s,110,0,,0,0.0,none
19h28m48.9s,+43d30m00.0s,19h29m39.3s,+43d33m21.9s,121,0,,0,0.0,none
19h31m34.3s,+43d30m00.0s,19h32m24.9s,+43d33m27.8s,156,0,,0,0.0,none
19h34m19.7s,+43d30m00.0s,19h35m10.5s,+43d33m33.7s,146,0,,0,0.0,none
19h37m05.2s,+43d30m00.0s,19h37m56.1s,+43d33m39.5s,169,0,,0,0.0,none
19h39m50.6s,+43d30m00.0s,19h40m41.7s,+43d33m45.3s,168,0,,0,0.0,none
19h42m36.0s,+43d30m00.0s,19h43m27.3s,+43d33m51.1s,178,0,,0,0.0,none
19h45m21.5s,+43d30m00.0s,19h46m12.9s,+43d33m56.9s,192,0,,0,0.0,none
19h48m06.9s,+43d30m00.0s,19h48m58.5s,+43d34m02.6s,199,0,,0,0.0,none
19h50m52.3s,+43d30m00.0s,19h51m44.2s,+43d34m08.3s,195,0,,0,0.0,none
19h53m37.8s,+43d30m00.0s,19h54m29.8s,+43d34m13.9s,191,0,,0,0.0,none
19h56m23.2s,+43d30m00.0s,19h57m15.4s,+43d34m19.5s,198,0,,0,0.0,none
19h59m08.6s,+43d30m00.0s,20h00m01.0s,+43d34m25.1s,199,0,,0,0.0,none
20h01m54.1s,+43d30m00.0s,20h02m46.7s,+43d34m30.6s,211,0,,0,0.0,none
20h04m39.5s,+43d30m00.0s,20h05m32.3s,+43d34m36.1s,207,0,,0,0.0,none
20h07m24.9s,+43d30m00.0s,20h08m18.0s,+43d34m41.6s,181,0,,0,0.0,none
20h10m10.4s,+43d30m00.0s,20h11m03.6s,+43d34m47.0s,174,0,,0,0.0,none
20h12m55.8s,+43d30m00.0s,20h13m49.3s,+43d34m52.3s,157,0,,0,0.0,none
20h15m41.2s,+43d30m00.0s,20h16m34.9s,+43d34m57.7s,138,0,,0,0.0,none
20h18m26.7s,+43d30m00.0s,20h19m20.6s,+43d35m03.0s,142,0,,0,0.0,none
20h21m12.1s,+43d30m00.0s,20h22m06.2s,+43d35m08.2s,162,0,,0,0.0,none
20h23m57.5s,+43d30m00.0s,20h24m51.9s,+43d35m13.4s,174,0,,0,0.0,none
20h26m43.0s,+43d30m00.0s,20h27m37.6s,+43d35m18.5s,158,0,,0,0.0,none
20h29m28.4s,+43d30m00.0s,20h30m23.2s,+43d35m23.6s,141,0,,0,0.0,none
20h32m13.8s,+43d30m00.0s,20h33m08.9s,+43d35m28.7s,149,0,,0,0.0,none
20h34m59.2s,+43d30m00.0s,20h35m54.6s,+43d35m33.7s,117,0,,0,0.0,none
20h37m44.7s,+43d30m00.0s,20h38m40.3s,+43d35m38.7s,80,0,,0,0.0,none
20h40m30.1s,+43d30m00.0s,20h41m26.0s,+43d35m43.6s,105,0,,0,0.0,none
20h43m15.5s,+43d30m00.0s,20h44m11.7s,+43d35m48.4s,122,0,,0,0.0,none
20h46m01.0s,+43d30m00.0s,20h46m57.4s,+43d35m53.3s,142,0,,0,0.0,none
20h48m46.4s,+43d30m00.0s,20h49m43.1s,+43d35m58.0s,127,0,,0,0.0,none
20h51m31.8s,+43d30m00.0s,20h52m28.8s,+43d36m02.7s,98,0,,0,0.0,none
20h54m17.3s,+43d30m00.0s,20h55m14.5s,+43d36m07.4s,119,0,,0,0.0,none
20h57m02.7s,+43d30m00.0s,20h58m00.2s,+43d36m12.0s,123,0,,0,0.0,none
20h59m48.1s,+43d30m00.0s,21h00m45.9s,+43d36m16.5s,113,0,,0,0.0,none
21h02m33.6s,+43d30m00.0s,21h03m31.7s,+43d36m21.0s,102,0,,0,0.0,none
21h05m19.0s,+43d30m00.0s,21h06m17.4s,+43d36m25.5s,123,0,,0,0.0,none
21h08m04.4s,+43d30m00.0s,21h09m03.1s,+43d36m29.9s,190,0,,0,0.0,none
21h10m49.9s,+43d30m00.0s,21h11m48.8s,+43d36m34.2s,223,0,,0,0.0,none
21h13m35.3s,+43d30m00.0s,21h14m34.6s,+43d36m38.5s,224,0,,0,0.0,none
21h16m20.7s,+43d30m00.0s,21h17m20.3s,+43d36m42.7s,198,0,,0,0.0,none
21h19m06.2s,+43d30m00.0s,21h20m06.0s,+43d36m46.8s,183,0,,0,0.0,none
21h21m51.6s,+43d30m00.0s,21h22m51.8s,+43d36m50.9s,174,0,,0,0.0,none
21h24m37.0s,+43d30m00.0s,21h25m37.5s,+43d36m55.0s,180,0,,0,0.0,none
21h27m22.5s,+43d30m00.0s,21h28m23.3s,+43d36m58.9s,239,0,,0,0.0,none
21h30m07.9s,+43d30m00.0s,21h31m09.0s,+43d37m02.8s,214,0,,0,0.0,none
21h32m53.3s,+43d30m00.0s,21h33m54.8s,+43d37m06.7s,177,0,,0,0.0,none
21h35m38.7s,+43d30m00.0s,21h36m40.6s,+43d37m10.5s,174,0,,0,0.0,none
21h38m24.2s,+43d30m00.0s,21h39m26.3s,+43d37m14.2s,152,0,,0,0.0,none
21h41m09.6s,+43d30m00.0s,21h42m12.1s,+43d37m17.9s,161,0,,0,0.0,none
21h43m55.0s,+43d30m00.0s,21h44m57.8s,+43d37m21.5s,160,0,,0,0.0,none
21h46m40.5s,+43d30m00.0s,21h47m43.6s,+43d37m25.0s,153,0,,0,0.0,none
21h49m25.9s,+43d30m00.0s,21h50m29.4s,+43d37m28.5s,156,0,,0,0.0,none
21h52m11.3s,+43d30m00.0s,21h53m15.2s,+43d37m31.9s,171,0,,0,0.0,none
21h54m56.8s,+43d30m00.0s,21h56m00.9s,+43d37m35.3s,159,0,,0,0.0,none
19h15m07.3s,+44d00m00.0s,19h15m56.5s,+44d02m52.1s,71,0,,0,0.0,none
19h17m54.1s,+44d00m00.0s,19h18m43.4s,+44d02m58.2s,99,0,,0,0.0,none
19h20m40.9s,+44d00m00.0s,19h21m30.4s,+44d03m04.3s,96,0,,0,0.0,none
19h23m27.7s,+44d00m00.0s,19h24m17.3s,+44d03m10.3s,95,0,,0,0.0,none
19h26m14.6s,+44d00m00.0s,19h27m04.3s,+44d03m16.4s,92,0,,0,0.0,none
19h29m01.4s,+44d00m00.0s,19h29m51.3s,+44d03m22.3s,122,0,,0,0.0,none
19h31m48.2s,+44d00m00.0s,19h32m38.3s,+44d03m28.3s,155,0,,0,0.0,none
19h34m35.0s,+44d00m00.0s,19h35m25.2s,+44d03m34.2s,158,0,,0,0.0,none
19h37m21.8s,+44d00m00.0s,19h38m12.2s,+44d03m40.1s,175,0,,0,0.0,none
19h40m08.7s,+44d00m00.0s,19h40m59.2s,+44d03m46.0s,183,0,,0,0.0,none
19h42m55.5s,+44d00m00.0s,19h43m46.2s,+44d03m51.8s,194,0,,0,0.0,none
19h45m42.3s,+44d00m00.0s,19h46m33.2s,+44d03m57.6s,192,0,,0,0.0,none
19h48m29.1s,+44d00m00.0s,19h49m20.2s,+44d04m03.3s,182,0,,0,0.0,none
19h51m15.9s,+44d00m00.0s,19h52m07.2s,+44d04m09.1s,178,0,,0,0.0,none
19h54m02.8s,+44d00m00.0s,19h54m54.3s,+44d04m14.8s,170,0,,0,0.0,none
19h56m49.6s,+44d00m00.0s,19h57m41.3s,+44d04m20.4s,179,0,,0,0.0,none
19h59m36.4s,+44d00m00.0s,20h00m28.3s,+44d04m26.0s,192,0,,0,0.0,none
