center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
03h53m39.0s,+34d48m00.0s,03h55m21.7s,+34d52m36.9s,84,0,,0,0.0,none
03h54m37.4s,+34d48m00.0s,03h56m20.2s,+34d52m34.9s,75,0,,0,0.0,none
03h55m35.9s,+34d48m00.0s,03h57m18.7s,+34d52m33.0s,72,0,,0,0.0,none
03h56m34.3s,+34d48m00.0s,03h58m17.2s,+34d52m31.1s,72,0,,0,0.0,none
03h57m32.8s,+34d48m00.0s,03h59m15.7s,+34d52m29.1s,78,0,,0,0.0,none
03h58m31.2s,+34d48m00.0s,04h00m14.2s,+34d52m27.2s,84,0,,0,0.0,none
03h59m29.7s,+34d48m00.0s,04h01m12.7s,+34d52m25.2s,77,0,,0,0.0,none
04h00m28.2s,+34d48m00.0s,04h02m11.2s,+34d52m23.2s,83,0,,0,0.0,none
04h01m26.6s,+34d48m00.0s,04h03m09.7s,+34d52m21.3s,89,0,,0,0.0,none
04h02m25.1s,+34d48m00.0s,04h04m08.2s,+34d52m19.3s,86,0,,0,0.0,none
04h03m23.5s,+34d48m00.0s,04h05m06.7s,+34d52m17.3s,81,0,,0,0.0,none
04h04m22.0s,+34d48m00.0s,04h06m05.2s,+34d52m15.3s,93,0,,0,0.0,none
04h05m20.4s,+34d48m00.0s,04h07m03.7s,+34d52m13.4s,94,0,,0,0.0,none
04h06m18.9s,+34d48m00.0s,04h08m02.2s,+34d52m11.4s,88,0,,0,0.0,none
04h07m17.3s,+34d48m00.0s,04h09m00.7s,+34d52m09.4s,86,0,,0,0.0,none
04h08m15.8s,+34d48m00.0s,04h09m59.2s,+34d52m07.4s,85,0,,0,0.0,none
04h09m14.2s,+34d48m00.0s,04h10m57.8s,+34d52m05.4s,84,0,,0,0.0,none
04h10m12.7s,+34d48m00.0s,04h11m56.3s,+34d52m03.4s,79,0,,0,0.0,none
04h11m11.2s,+34d48m00.0s,04h12m54.8s,+34d52m01.3s,86,0,,0,0.0,none
04h12m09.6s,+34d48m00.0s,04h13m53.3s,+34d51m59.3s,82,0,,0,0.0,none
04h13m08.1s,+34d48m00.0s,04h14m51.8s,+34d51m57.3s,80,0,,0,0.0,none
04h14m06.5s,+34d48m00.0s,04h15m50.3s,+34d51m55.3s,85,0,,0,0.0,none
04h15m05.0s,+34d48m00.0s,04h16m48.8s,+34d51m53.2s,86,0,,0,0.0,none
04h16m03.4s,+34d48m00.0s,04h17m47.3s,+34d51m51.2s,84,0,,0,0.0,none
04h17m01.9s,+34d48m00.0s,04h18m45.8s,+34d51m49.2s,84,0,,0,0.0,none
04h18m00.3s,+34d48m00.0s,04h19m44.3s,+34d51m47.1s,81,0,,0,0.0,none
04h18m58.8s,+34d48m00.0s,04h20m42.8s,+34d51m45.1s,67,0,,0,0.0,none
04h19m57.2s,+34d48m00.0s,04h21m41.3s,+34d51m43.0s,70,0,,0,0.0,none
04h20m55.7s,+34d48m00.0s,04h22m39.8s,+34d51m41.0s,64,0,,0,0.0,none
04h21m54.2s,+34d48m00.0s,04h23m38.3s,+34d51m38.9s,71,0,,0,0.0,none
04h22m52.6s,+34d48m00.0s,04h24m36.8s,+34d51m36.9s,65,0,,0,0.0,none
04h23m51.1s,+34d48m00.0s,04h25m35.2s,+34d51m34.8s,71,0,,0,0.0,none
04h24m49.5s,+34d48m00.0s,04h26m33.7s,+34d51m32.7s,67,0,,0,0.0,none
04h25m48.0s,+34d48m00.0s,04h27m32.2s,+34d51m30.6s,70,0,,0,0.0,none
04h26m46.4s,+34d48m00.0s,04h28m30.7s,+34d51m28.6s,67,0,,0,0.0,none
04h27m44.9s,+34d48m00.0s,04h29m29.2s,+34d51m26.5s,65,0,,0,0.0,none
04h28m43.3s,+34d48m00.0s,04h30m27.7s,+34d51m24.4s,59,0,,0,0.0,none
04h29m41.8s,+34d48m00.0s,04h31m26.2s,+34d51m22.3s,62,0,,0,0.0,none
04h30m40.2s,+34d48m00.0s,04h32m24.7s,+34d51m20.2s,57,0,,0,0.0,none
04h31m38.7s,+34d48m00.0s,04h33m23.2s,+34d51m18.1s,51,0,,0,0.0,none
04h32m37.2s,+34d48m00.0s,04h34m21.7s,+34d51m16.0s,52,0,,0,0.0,none
04h33m35.6s,+34d48m00.0s,04h35m20.2s,+34d51m13.9s,47,0,,0,0.0,none
04h34m34.1s,+34d48m00.0s,04h36m18.7s,+34d51m11.8s,39,0,,0,0.0,none
04h35m32.5s,+34d48m00.0s,04h37m17.2s,+34d51m09.7s,34,0,,0,0.0,none
04h36m31.0s,+34d48m00.0s,04h38m15.7s,+34d51m07.6s,27,0,,0,0.0,none
04h37m29.4s,+34d48m00.0s,04h39m14.2s,+34d51m05.5s,19,0,,0,0.0,none
02h41m44.1s,+35d00m00.0s,02h43m21.9s,+35d06m43.6s,32,0,,0,0.0,none
02h42m42.7s,+35d00m00.0s,02h44m20.6s,+35d06m42.1s,43,0,,0,0.0,none
02h43m41.3s,+35d00m00.0s,02h45m19.3s,+35d06m40.6s,57,0,,0,0.0,none
02h44m39.9s,+35d00m00.0s,02h46m17.9s,+35d06m39.1s,62,0,,0,0.0,none
02h45m38.5s,+35d00m00.0s,02h47m16.6s,+35d06m37.6s,60,0,,0,0.0,none
02h46m37.1s,+35d00m00.0s,02h48m15.3s,+35d06m36.1s,50,0,,0,0.0,none
02h47m35.7s,+35d00m00.0s,02h49m14.0s,+35d06m34.6s,56,0,,0,0.0,none
02h48m34.3s,+35d00m00.0s,02h50m12.6s,+35d06m33.1s,53,0,,0,0.0,none
02h49m32.9s,+35d00m00.0s,02h51m11.3s,+35d06m31.5s,50,0,,0,0.0,none
02h50m31.5s,+35d00m00.0s,02h52m10.0s,+35d06m30.0s,56,0,,0,0.0,none
02h51m30.1s,+35d00m00.0s,02h53m08.7s,+35d06m28.5s,63,0,,0,0.0,none
02h52m28.7s,+35d00m00.0s,02h54m07.3s,+35d06m26.9s,63,0,,0,0.0,none
02h53m27.3s,+35d00m00.0s,02h55m06.0s,+35d06m25.3s,65,0,,0,0.0,none
02h54m25.9s,+35d00m00.0s,02h56m04.7s,+35d06m23.8s,65,0,,0,0.0,none
02h55m24.4s,+35d00m00.0s,02h57m03.4s,+35d06m22.2s,62,0,,0,0.0,none
02h56m23.0s,+35d00m00.0s,02h58m02.0s,+35d06m20.6s,60,0,,0,0.0,none
02h57m21.6s,+35d00m00.0s,02h59m00.7s,+35d06m19.0s,53,0,,0,0.0,none
02h58m20.2s,+35d00m00.0s,02h59m59.4s,+35d06m17.4s,54,0,,0,0.0,none
02h59m18.8s,+35d00m00.0s,03h00m58.0s,+35d06m15.8s,52,0,,0,0.0,none
03h00m17.4s,+35d00m00.0s,03h01m56.7s,+35d06m14.2s,56,0,,0,0.0,none
03h01m16.0s,+35d00m00.0s,03h02m55.4s,+35d06m12.6s,52,0,,0,0.0,none
03h02m14.6s,+35d00m00.0s,03h03m54.1s,+35d06m11.0s,53,0,,0,0.0,none
03h03m13.2s,+35d00m00.0s,03h04m52.7s,+35d06m09.4s,51,0,,0,0.0,none
03h04m11.8s,+35d00m00.0s,03h05m51.4s,+35d06m07.7s,50,0,,0,0.0,none
03h05m10.4s,+35d00m00.0s,03h06m50.1s,+35d06m06.1s,49,0,,0,0.0,none
03h06m09.0s,+35d00m00.0s,03h07m48.7s,+35d06m04.4s,61,0,,0,0.0,none
03h07m07.6s,+35d00m00.0s,03h08m47.4s,+35d06m02.8s,64,0,,0,0.0,none
03h08m06.2s,+35d00m00.0s,03h09m46.1s,+35d06m01.1s,64,0,,0,0.0,none
03h09m04.8s,+35d00m00.0s,03h10m44.8s,+35d05m59.5s,68,0,,0,0.0,none
03h10m03.4s,+35d00m00.0s,03h11m43.4s,+35d05m57.8s,71,0,,0,0.0,none
03h11m02.0s,+35d00m00.0s,03h12m42.1s,+35d05m56.1s,71,0,,0,0.0,none
03h12m00.6s,+35d00m00.0s,03h13m40.8s,+35d05m54.4s,72,0,,0,0.0,none
03h12m59.2s,+35d00m00.0s,03h14m39.4s,+35d05m52.7s,73,0,,0,0.0,none
03h13m57.8s,+35d00m00.0s,03h15m38.1s,+35d05m51.0s,76,0,,0,0.0,none
03h14m56.4s,+35d00m00.0s,03h16m36.8s,+35d05m49.3s,67,0,,0,0.0,none
03h15m55.0s,+35d00m00.0s,03h17m35.4s,+35d05m47.6s,56,0,,0,0.0,none
03h16m53.6s,+35d00m00.0s,03h18m34.1s,+35d05m45.9s,53,0,,0,0.0,none
03h17m52.2s,+35d00m00.0s,03h19m32.8s,+35d05m44.2s,54,0,,0,0.0,none
03h18m50.8s,+35d00m00.0s,03h20m31.4s,+35d05m42.4s,51,0,,0,0.0,none
03h19m49.4s,+35d00m00.0s,03h21m30.1s,+35d05m40.7s,53,0,,0,0.0,none
03h20m48.0s,+35d00m00.0s,03h22m28.8s,+35d05m38.9s,55,0,,0,0.0,none
03h21m46.6s,+35d00m00.0s,03h23m27.4s,+35d05m37.2s,54,0,,0,0.0,none
03h22m45.2s,+35d00m00.0s,03h24m26.1s,+35d05m35.4s,47,0,,0,0.0,none
03h23m43.8s,+35d00m00.0s,03h25m24.7s,+35d05m33.7s,52,0,,0,0.0,none
03h24m42.4s,+35d00m00.0s,03h26m23.4s,+35d05m31.9s,65,0,,0,0.0,none
03h25m41.0s,+35d00m00.0s,03h27m22.1s,+35d05m30.1s,80,0,,0,0.0,none
03h26m39.6s,+35d00m00.0s,03h28m20.7s,+35d05m28.3s,79,0,,0,0.0,none
03h27m38.2s,+35d00m00.0s,03h29m19.4s,+35d05m26.6s,80,0,,0,0.0,none
03h28m36.8s,+35d00m00.0s,03h30m18.1s,+35d05m24.8s,76,0,,0,0.0,none
03h29m35.3s,+35d00m00.0s,03h31m16.7s,+35d05m23.0s,70,0,,0,0.0,none
03h30m33.9s,+35d00m00.0s,03h32m15.4s,+35d05m21.2s,63,0,,0,0.0,none
03h31m32.5s,+35d00m00.0s,03h33m14.0s,+35d05m19.4s,62,0,,0,0.0,none
03h32m31.1s,+35d00m00.0s,03h34m12.7s,+35d05m17.5s,67,0,,0,0.0,none
03h33m29.7s,+35d00m00.0s,03h35m11.4s,+35d05m15.7s,66,0,,0,0.0,none
03h34m28.3s,+35d00m00.0s,03h36m10.0s,+35d05m13.9s,66,0,,0,0.0,none
03h35m26.9s,+35d00m00.0s,03h37m08.7s,+35d05m12.1s,62,0,,0,0.0,none
03h36m25.5s,+35d00m00.0s,03h38m07.3s,+35d05m10.2s,68,0,,0,0.0,none
03h37m24.1s,+35d00m00.0s,03h39m06.0s,+35d05m08.4s,66,0,,0,0.0,none
03h38m22.7s,+35d00m00.0s,03h40m04.7s,+35d05m06.5s,61,0,,0,0.0,none
03h39m21.3s,+35d00m00.0s,03h41m03.3s,+35d05m04.7s,59,0,,0,0.0,none
03h40m19.9s,+35d00m00.0s,03h42m02.0s,+35d05m02.8s,56,0,,0,0.0,none
03h41m18.5s,+35d00m00.0s,03h43m00.6s,+35d05m00.9s,56,0,,0,0.0,none
03h42m17.1s,+35d00m00.0s,03h43m59.3s,+35d04m59.1s,59,0,,0,0.0,none
03h43m15.7s,+35d00m00.0s,03h44m57.9s,+35d04m57.2s,63,0,,0,0.0,none
03h44m14.3s,+35d00m00.0s,03h45m56.6s,+35d04m55.3s,63,0,,0,0.0,none
03h45m12.9s,+35d00m00.0s,03h46m55.3s,+35d04m53.4s,67,0,,0,0.0,none
03h46m11.5s,+35d00m00.0s,03h47m53.9s,+35d04m51.5s,62,0,,0,0.0,none
03h47m10.1s,+35d00m00.0s,03h48m52.6s,+35d04m49.6s,69,0,,0,0.0,none
03h48m08.7s,+35d00m00.0s,03h49m51.2s,+35d04m47.7s,78,0,,0,0.0,none
03h49m07.3s,+35d00m00.0s,03h50m49.9s,+35d04m45.8s,80,0,,0,0.0,none
03h50m05.9s,+35d00m00.0s,03h51m48.5s,+35d04m43.9s,92,0,,0,0.0,none
03h51m04.5s,+35d00m00.0s,03h52m47.2s,+35d04m42.0s,96,0,,0,0.0,none
03h52m03.1s,+35d00m00.0s,03h53m45.8s,+35d04m40.0s,86,0,,0,0.0,none
03h53m01.7s,+35d00m00.0s,03h54m44.5s,+35d04m38.1s,88,0,,0,0.0,none
03h54m00.3s,+35d00m00.0s,03h55m43.1s,+35d04m36.2s,88,0,,0,0.0,none
03h54m58.9s,+35d00m00.0s,03h56m41.8s,+35d04m34.2s,74,0,,0,0.0,none
03h55m57.5s,+35d00m00.0s,03h57m40.4s,+35d04m32.3s,74,0,,0,0.0,none
03h56m56.1s,+35d00m00.0s,03h58m39.1s,+35d04m30.3s,76,0,,0,0.0,none
03h57m54.7s,+35d00m00.0s,03h59m37.7s,+35d04m28.4s,79,0,,0,0.0,none
03h58m53.3s,+35d00m00.0s,04h00m36.4s,+35d04m26.4s,86,0,,0,0.0,none
03h59m51.9s,+35d00m00.0s,04h01m35.0s,+35d04m24.5s,84,0,,0,0.0,none
04h00m50.5s,+35d00m00.0s,04h02m33.7s,+35d04m22.5s,90,0,,0,0.0,none
04h01m49.1s,+35d00m00.0s,04h03m32.3s,+35d04m20.5s,100,0,,0,0.0,none
04h02m47.7s,+35d00m00.0s,04h04m31.0s,+35d04m18.5s,96,0,,0,0.0,none
04h03m46.3s,+35d00m00.0s,04h05m29.6s,+35d04m16.6s,95,0,,0,0.0,none
04h04m44.8s,+35d00m00.0s,04h06m28.3s,+35d04m14.6s,101,0,,0,0.0,none
04h05m43.4s,+35d00m00.0s,04h07m26.9s,+35d04m12.6s,101,0,,0,0.0,none
04h06m42.0s,+35d00m00.0s,04h08m25.6s,+35d04m10.6s,89,0,,0,0.0,none
04h07m40.6s,+35d00m00.0s,04h09m24.2s,+35d04m08.6s,77,0,,0,0.0,none
04h08m39.2s,+35d00m00.0s,04h10m22.9s,+35d04m06.6s,73,0,,0,0.0,none
04h09m37.8s,+35d00m00.0s,04h11m21.5s,+35d04m04.6s,70,0,,0,0.0,none
04h10m36.4s,+35d00m00.0s,04h12m20.2s,+35d04m02.5s,72,0,,0,0.0,none
04h11m35.0s,+35d00m00.0s,04h13m18.8s,+35d04m00.5s,75,0,,0,0.0,none
04h12m33.6s,+35d00m00.0s,04h14m17.5s,+35d03m58.5s,82,0,,0,0.0,none
04h13m32.2s,+35d00m00.0s,04h15m16.1s,+35d03m56.5s,88,0,,0,0.0,none
04h14m30.8s,+35d00m00.0s,04h16m14.7s,+35d03m54.4s,99,0,,0,0.0,none
04h15m29.4s,+35d00m00.0s,04h17m13.4s,+35d03m52.4s,94,0,,0,0.0,none
04h16m28.0s,+35d00m00.0s,04h18m12.0s,+35d03m50.4s,100,0,,0,0.0,none
04h17m26.6s,+35d00m00.0s,04h19m10.7s,+35d03m48.3s,92,0,,0,0.0,none
04h18m25.2s,+35d00m00.0s,04h20m09.3s,+35d03m46.3s,84,0,,0,0.0,none
04h19m23.8s,+35d00m00.0s,04h21m08.0s,+35d03m44.2s,72,0,,0,0.0,none
04h20m22.4s,+35d00m00.0s,04h22m06.6s,+35d03m42.1s,68,0,,0,0.0,none
04h21m21.0s,+35d00m00.0s,04h23m05.2s,+35d03m40.1s,73,0,,0,0.0,none
04h22m19.6s,+35d00m00.0s,04h24m03.9s,+35d03m38.0s,78,0,,0,0.0,none
04h23m18.2s,+35d00m00.0s,04h25m02.5s,+35d03m35.9s,68,0,,0,0.0,none
04h24m16.8s,+35d00m00.0s,04h26m01.2s,+35d03m33.9s,78,0,,0,0.0,none
04h25m15.4s,+35d00m00.0s,04h26m59.8s,+35d03m31.8s,74,0,,0,0.0,none
04h26m14.0s,+35d00m00.0s,04h27m58.4s,+35d03m29.7s,63,0,,0,0.0,none
04h27m12.6s,+35d00m00.0s,04h28m57.1s,+35d03m27.6s,61,0,,0,0.0,none
04h28m11.2s,+35d00m00.0s,04h29m55.7s,+35d03m25.5s,65,0,,0,0.0,none
04h29m09.8s,+35d00m00.0s,04h30m54.4s,+35d03m23.4s,53,0,,0,0.0,none
04h30m08.4s,+35d00m00.0s,04h31m53.0s,+35d03m21.3s,55,0,,0,0.0,none
04h31m07.0s,+35d00m00.0s,04h32m51.6s,+35d03m19.2s,51,0,,0,0.0,none
04h32m05.6s,+35d00m00.0s,04h33m50.3s,+35d03m17.1s,49,0,,0,0.0,none
04h33m04.2s,+35d00m00.0s,04h34m48.9s,+35d03m15.0s,48,0,,0,0.0,none
04h34m02.8s,+35d00m00.0s,04h35m47.5s,+35d03m12.9s,42,0,,0,0.0,none
04h35m01.4s,+35d00m00.0s,04h36m46.2s,+35d03m10.8s,41,0,,0,0.0,none
04h36m00.0s,+35d00m00.0s,04h37m44.8s,+35d03m08.7s,33,0,,0,0.0,none
04h36m58.6s,+35d00m00.0s,04h38m43.4s,+35d03m06.6s,23,0,,0,0.0,none
04h37m57.2s,+35d00m00.0s,04h39m42.1s,+35d03m04.4s,16,0,,0,0.0,none
02h41m55.0s,+35d12m00.0s,02h43m32.9s,+35d18m43.3s,41,0,,0,0.0,none
02h42m53.7s,+35d12m00.0s,02h44m31.7s,+35d18m41.8s,51,0,,0,0.0,none
02h43m52.4s,+35d12m00.0s,02h45m30.5s,+35d18m40.3s,59,0,,0,0.0,none
02h44m51.2s,+35d12m00.0s,02h46m29.4s,+35d18m38.8s,54,0,,0,0.0,none
02h45m49.9s,+35d12m00.0s,02h47m28.2s,+35d18m37.3s,50,0,,0,0.0,none
02h46m48.7s,+35d12m00.0s,02h48m27.0s,+35d18m35.8s,48,0,,0,0.0,none
02h47m47.4s,+35d12m00.0s,02h49m25.8s,+35d18m34.3s,50,0,,0,0.0,none
02h48m46.1s,+35d12m00.0s,02h50m24.7s,+35d18m32.8s,52,0,,0,0.0,none
02h49m44.9s,+35d12m00.0s,02h51m23.5s,+35d18m31.2s,53,0,,0,0.0,none
02h50m43.6s,+35d12m00.0s,02h52m22.3s,+35d18m29.7s,61,0,,0,0.0,none
02h51m42.4s,+35d12m00.0s,02h53m21.1s,+35d18m28.1s,56,0,,0,0.0,none
02h52m41.1s,+35d12m00.0s,02h54m19.9s,+35d18m26.6s,56,0,,0,0.0,none
02h53m39.8s,+35d12m00.0s,02h55m18.7s,+35d18m25.0s,59,0,,0,0.0,none
02h54m38.6s,+35d12m00.0s,02h56m17.6s,+35d18m23.4s,62,0,,0,0.0,none
02h55m37.3s,+35d12m00.0s,02h57m16.4s,+35d18m21.9s,58,0,,0,0.0,none
02h56m36.1s,+35d12m00.0s,02h58m15.2s,+35d18m20.3s,58,0,,0,0.0,none
02h57m34.8s,+35d12m00.0s,02h59m14.0s,+35d18m18.7s,55,0,,0,0.0,none
02h58m33.6s,+35d12m00.0s,03h00m12.8s,+35d18m17.1s,58,0,,0,0.0,none
02h59m32.3s,+35d12m00.0s,03h01m11.7s,+35d18m15.5s,54,0,,0,0.0,none
03h00m31.0s,+35d12m00.0s,03h02m10.5s,+35d18m13.9s,59,0,,0,0.0,none
03h01m29.8s,+35d12m00.0s,03h03m09.3s,+35d18m12.2s,56,0,,0,0.0,none
03h02m28.5s,+35d12m00.0s,03h04m08.1s,+35d18m10.6s,58,0,,0,0.0,none
03h03m27.3s,+35d12m00.0s,03h05m06.9s,+35d18m09.0s,56,0,,0,0.0,none
03h04m26.0s,+35d12m00.0s,03h06m05.7s,+35d18m07.3s,58,0,,0,0.0,none
03h05m24.7s,+35d12m00.0s,03h07m04.5s,+35d18m05.7s,56,0,,0,0.0,none
03h06m23.5s,+35d12m00.0s,03h08m03.4s,+35d18m04.0s,64,0,,0,0.0,none
03h07m22.2s,+35d12m00.0s,03h09m02.2s,+35d18m02.4s,68,0,,0,0.0,none
03h08m21.0s,+35d12m00.0s,03h10m01.0s,+35d18m00.7s,68,0,,0,0.0,none
03h09m19.7s,+35d12m00.0s,03h10m59.8s,+35d17m59.0s,68,0,,0,0.0,none
03h10m18.4s,+35d12m00.0s,03h11m58.6s,+35d17m57.4s,72,0,,0,0.0,none
03h11m17.2s,+35d12m00.0s,03h12m57.4s,+35d17m55.7s,78,0,,0,0.0,none
03h12m15.9s,+35d12m00.0s,03h13m56.2s,+35d17m54.0s,77,0,,0,0.0,none
03h13m14.7s,+35d12m00.0s,03h14m55.1s,+35d17m52.3s,69,0,,0,0.0,none
03h14m13.4s,+35d12m00.0s,03h15m53.9s,+35d17m50.6s,71,0,,0,0.0,none
03h15m12.2s,+35d12m00.0s,03h16m52.7s,+35d17m48.9s,66,0,,0,0.0,none
03h16m10.9s,+35d12m00.0s,03h17m51.5s,+35d17m47.1s,55,0,,0,0.0,none
03h17m09.6s,+35d12m00.0s,03h18m50.3s,+35d17m45.4s,53,0,,0,0.0,none
03h18m08.4s,+35d12m00.0s,03h19m49.1s,+35d17m43.7s,61,0,,0,0.0,none
03h19m07.1s,+35d12m00.0s,03h20m47.9s,+35d17m41.9s,57,0,,0,0.0,none
03h20m05.9s,+35d12m00.0s,03h21m46.7s,+35d17m40.2s,55,0,,0,0.0,none
03h21m04.6s,+35d12m00.0s,03h22m45.5s,+35d17m38.4s,55,0,,0,0.0,none
03h22m03.3s,+35d12m00.0s,03h23m44.3s,+35d17m36.7s,56,0,,0,0.0,none
03h23m02.1s,+35d12m00.0s,03h24m43.2s,+35d17m34.9s,55,0,,0,0.0,none
03h24m00.8s,+35d12m00.0s,03h25m42.0s,+35d17m33.2s,59,0,,0,0.0,none
03h24m59.6s,+35d12m00.0s,03h26m40.8s,+35d17m31.4s,78,0,,0,0.0,none
03h25m58.3s,+35d12m00.0s,03h27m39.6s,+35d17m29.6s,88,0,,0,0.0,none
03h26m57.0s,+35d12m00.0s,03h28m38.4s,+35d17m27.8s,86,0,,0,0.0,none
03h27m55.8s,+35d12m00.0s,03h29m37.2s,+35d17m26.0s,81,0,,0,0.0,none
03h28m54.5s,+35d12m00.0s,03h30m36.0s,+35d17m24.2s,80,0,,0,0.0,none
03h29m53.3s,+35d12m00.0s,03h31m34.8s,+35d17m22.4s,72,0,,0,0.0,none
03h30m52.0s,+35d12m00.0s,03h32m33.6s,+35d17m20.6s,69,0,,0,0.0,none
03h31m50.8s,+35d12m00.0s,03h33m32.4s,+35d17m18.8s,68,0,,0,0.0,none
03h32m49.5s,+35d12m00.0s,03h34m31.2s,+35d17m17.0s,74,0,,0,0.0,none
03h33m48.2s,+35d12m00.0s,03h35m30.0s,+35d17m15.1s,78,0,,0,0.0,none
03h34m47.0s,+35d12m00.0s,03h36m28.8s,+35d17m13.3s,75,0,,0,0.0,none
03h35m45.7s,+35d12m00.0s,03h37m27.6s,+35d17m11.5s,75,0,,0,0.0,none
03h36m44.5s,+35d12m00.0s,03h38m26.4s,+35d17m09.6s,74,0,,0,0.0,none
03h37m43.2s,+35d12m00.0s,03h39m25.2s,+35d17m07.8s,69,0,,0,0.0,none
03h38m41.9s,+35d12m00.0s,03h40m24.0s,+35d17m05.9s,63,0,,0,0.0,none
03h39m40.7s,+35d12m00.0s,03h41m22.8s,+35d17m04.0s,64,0,,0,0.0,none
03h40m39.4s,+35d12m00.0s,03h42m21.6s,+35d17m02.2s,57,0,,0,0.0,none
03h41m38.2s,+35d12m00.0s,03h43m20.4s,+35d17m00.3s,60,0,,0,0.0,none
03h42m36.9s,+35d12m00.0s,03h44m19.3s,+35d16m58.4s,60,0,,0,0.0,none
03h43m35.6s,+35d12m00.0s,03h45m18.1s,+35d16m56.5s,61,0,,0,0.0,none
03h44m34.4s,+35d12m00.0s,03h46m16.9s,+35d16m54.6s,59,0,,0,0.0,none
03h45m33.1s,+35d12m00.0s,03h47m15.7s,+35d16m52.8s,58,0,,0,0.0,none
03h46m31.9s,+35d12m00.0s,03h48m14.5s,+35d16m50.9s,62,0,,0,0.0,none
03h47m30.6s,+35d12m00.0s,03h49m13.3s,+35d16m48.9s,73,0,,0,0.0,none
03h48m29.3s,+35d12m00.0s,03h50m12.0s,+35d16m47.0s,82,0,,0,0.0,none
03h49m28.1s,+35d12m00.0s,03h51m10.8s,+35d16m45.1s,93,0,,0,0.0,none
03h50m26.8s,+35d12m00.0s,03h52m09.6s,+35d16m43.2s,95,0,,0,0.0,none
03h51m25.6s,+35d12m00.0s,03h53m08.4s,+35d16m41.3s,100,0,,0,0.0,none
03h52m24.3s,+35d12m00.0s,03h54m07.2s,+35d16m39.3s,95,0,,0,0.0,none
03h53m23.1s,+35d12m00.0s,03h55m06.0s,+35d16m37.4s,88,0,,0,0.0,none
03h54m21.8s,+35d12m00.0s,03h56m04.8s,+35d16m35.5s,71,0,,0,0.0,none
03h55m20.5s,+35d12m00.0s,03h57m03.6s,+35d16m33.5s,71,0,,0,0.0,none
03h56m19.3s,+35d12m00.0s,03h58m02.4s,+35d16m31.6s,65,0,,0,0.0,none
03h57m18.0s,+35d12m00.0s,03h59m01.2s,+35d16m29.6s,64,0,,0,0.0,none
03h58m16.8s,+35d12m00.0s,04h00m00.0s,+35d16m27.6s,72,0,,0,0.0,none
03h59m15.5s,+35d12m00.0s,04h00m58.8s,+35d16m25.7s,74,0,,0,0.0,none
04h00m14.2s,+35d12m00.0s,04h01m57.6s,+35d16m23.7s,78,0,,0,0.0,none
04h01m13.0s,+35d12m00.0s,04h02m56.4s,+35d16m21.7s,88,0,,0,0.0,none
04h02m11.7s,+35d12m00.0s,04h03m55.2s,+35d16m19.7s,95,0,,0,0.0,none
04h03m10.5s,+35d12m00.0s,04h04m54.0s,+35d16m17.8s,92,0,,0,0.0,none
04h04m09.2s,+35d12m00.0s,04h05m52.8s,+35d16m15.8s,99,0,,0,0.0,none
04h05m07.9s,+35d12m00.0s,04h06m51.6s,+35d16m13.8s,101,0,,0,0.0,none
04h06m06.7s,+35d12m00.0s,04h07m50.4s,+35d16m11.8s,94,0,,0,0.0,none
04h07m05.4s,+35d12m00.0s,04h08m49.2s,+35d16m09.8s,85,0,,0,0.0,none
04h08m04.2s,+35d12m00.0s,04h09m47.9s,+35d16m07.8s,79,0,,0,0.0,none
04h09m02.9s,+35d12m00.0s,04h10m46.7s,+35d16m05.7s,81,0,,0,0.0,none
04h10m01.7s,+35d12m00.0s,04h11m45.5s,+35d16m03.7s,79,0,,0,0.0,none
04h11m00.4s,+35d12m00.0s,04h12m44.3s,+35d16m01.7s,81,0,,0,0.0,none
04h11m59.1s,+35d12m00.0s,04h13m43.1s,+35d15m59.7s,79,0,,0,0.0,none
04h12m57.9s,+35d12m00.0s,04h14m41.9s,+35d15m57.6s,87,0,,0,0.0,none
04h13m56.6s,+35d12m00.0s,04h15m40.7s,+35d15m55.6s,86,0,,0,0.0,none
04h14m55.4s,+35d12m00.0s,04h16m39.5s,+35d15m53.6s,90,0,,0,0.0,none
04h15m54.1s,+35d12m00.0s,04h17m38.3s,+35d15m51.5s,91,0,,0,0.0,none
04h16m52.8s,+35d12m00.0s,04h18m37.0s,+35d15m49.5s,93,0,,0,0.0,none
04h17m51.6s,+35d12m00.0s,04h19m35.8s,+35d15m47.4s,89,0,,0,0.0,none
04h18m50.3s,+35d12m00.0s,04h20m34.6s,+35d15m45.4s,79,0,,0,0.0,none
04h19m49.1s,+35d12m00.0s,04h21m33.4s,+35d15m43.3s,72,0,,0,0.0,none
04h20m47.8s,+35d12m00.0s,04h22m32.2s,+35d15m41.2s,67,0,,0,0.0,none
04h21m46.5s,+35d12m00.0s,04h23m31.0s,+35d15m39.2s,75,0,,0,0.0,none
04h22m45.3s,+35d12m00.0s,04h24m29.8s,+35d15m37.1s,68,0,,0,0.0,none
04h23m44.0s,+35d12m00.0s,04h25m28.5s,+35d15m35.0s,71,0,,0,0.0,none
04h24m42.8s,+35d12m00.0s,04h26m27.3s,+35d15m32.9s,77,0,,0,0.0,none
04h25m41.5s,+35d12m00.0s,04h27m26.1s,+35d15m30.9s,82,0,,0,0.0,none
