center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
04h10m56.2s,+34d33m00.0s,04h12m39.6s,+34d37m01.9s,9,0,,0,0.0,none
04h11m25.4s,+34d33m00.0s,04h13m08.8s,+34d37m00.9s,9,0,,0,0.0,none
04h11m54.5s,+34d33m00.0s,04h13m37.9s,+34d36m59.9s,8,0,,0,0.0,none
04h12m23.6s,+34d33m00.0s,04h14m07.1s,+34d36m58.9s,7,0,,0,0.0,none
04h12m52.8s,+34d33m00.0s,04h14m36.3s,+34d36m57.9s,7,0,,0,0.0,none
04h13m21.9s,+34d33m00.0s,04h15m05.4s,+34d36m56.8s,8,0,,0,0.0,none
04h13m51.1s,+34d33m00.0s,04h15m34.6s,+34d36m55.8s,7,0,,0,0.0,none
04h14m20.2s,+34d33m00.0s,04h16m03.7s,+34d36m54.8s,9,0,,0,0.0,none
04h14m49.3s,+34d33m00.0s,04h16m32.9s,+34d36m53.8s,9,0,,0,0.0,none
04h15m18.5s,+34d33m00.0s,04h17m02.1s,+34d36m52.8s,10,0,,0,0.0,none
04h15m47.6s,+34d33m00.0s,04h17m31.2s,+34d36m51.8s,10,0,,0,0.0,none
04h16m16.7s,+34d33m00.0s,04h18m00.4s,+34d36m50.8s,8,0,,0,0.0,none
04h16m45.9s,+34d33m00.0s,04h18m29.6s,+34d36m49.7s,6,0,,0,0.0,none
04h17m15.0s,+34d33m00.0s,04h18m58.7s,+34d36m48.7s,3,0,,0,0.0,none
04h17m44.2s,+34d33m00.0s,04h19m27.9s,+34d36m47.7s,9,0,,0,0.0,none
04h18m13.3s,+34d33m00.0s,04h19m57.0s,+34d36m46.7s,11,0,,0,0.0,none
04h18m42.4s,+34d33m00.0s,04h20m26.2s,+34d36m45.7s,10,0,,0,0.0,none
04h19m11.6s,+34d33m00.0s,04h20m55.4s,+34d36m44.7s,5,0,,0,0.0,none
04h19m40.7s,+34d33m00.0s,04h21m24.5s,+34d36m43.6s,3,0,,0,0.0,none
04h20m09.9s,+34d33m00.0s,04h21m53.7s,+34d36m42.6s,6,0,,0,0.0,none
04h20m39.0s,+34d33m00.0s,04h22m22.8s,+34d36m41.6s,6,0,,0,0.0,none
04h21m08.1s,+34d33m00.0s,04h22m52.0s,+34d36m40.6s,8,0,,0,0.0,none
04h21m37.3s,+34d33m00.0s,04h23m21.2s,+34d36m39.5s,7,0,,0,0.0,none
04h22m06.4s,+34d33m00.0s,04h23m50.3s,+34d36m38.5s,7,0,,0,0.0,none
04h22m35.6s,+34d33m00.0s,04h24m19.5s,+34d36m37.5s,6,0,,0,0.0,none
04h23m04.7s,+34d33m00.0s,04h24m48.6s,+34d36m36.4s,5,0,,0,0.0,none
04h23m33.8s,+34d33m00.0s,04h25m17.8s,+34d36m35.4s,5,0,,0,0.0,none
04h24m03.0s,+34d33m00.0s,04h25m47.0s,+34d36m34.4s,4,0,,0,0.0,none
04h24m32.1s,+34d33m00.0s,04h26m16.1s,+34d36m33.3s,3,0,,0,0.0,none
04h25m01.3s,+34d33m00.0s,04h26m45.3s,+34d36m32.3s,4,0,,0,0.0,none
04h25m30.4s,+34d33m00.0s,04h27m14.4s,+34d36m31.3s,4,0,,0,0.0,none
04h25m59.5s,+34d33m00.0s,04h27m43.6s,+34d36m30.2s,7,0,,0,0.0,none
04h26m28.7s,+34d33m00.0s,04h28m12.8s,+34d36m29.2s,5,0,,0,0.0,none
04h26m57.8s,+34d33m00.0s,04h28m41.9s,+34d36m28.2s,3,0,,0,0.0,none
04h27m26.9s,+34d33m00.0s,04h29m11.1s,+34d36m27.1s,2,0,,0,0.0,none
04h27m56.1s,+34d33m00.0s,04h29m40.2s,+34d36m26.1s,3,0,,0,0.0,none
04h28m25.2s,+34d33m00.0s,04h30m09.4s,+34d36m25.1s,5,0,,0,0.0,none
04h28m54.4s,+34d33m00.0s,04h30m38.6s,+34d36m24.0s,3,0,,0,0.0,none
04h29m23.5s,+34d33m00.0s,04h31m07.7s,+34d36m23.0s,4,0,,0,0.0,none
04h29m52.6s,+34d33m00.0s,04h31m36.9s,+34d36m21.9s,3,0,,0,0.0,none
04h30m21.8s,+34d33m00.0s,04h32m06.0s,+34d36m20.9s,5,0,,0,0.0,none
04h30m50.9s,+34d33m00.0s,04h32m35.2s,+34d36m19.8s,5,0,,0,0.0,none
04h31m20.1s,+34d33m00.0s,04h33m04.4s,+34d36m18.8s,9,0,,0,0.0,none
04h31m49.2s,+34d33m00.0s,04h33m33.5s,+34d36m17.8s,8,0,,0,0.0,none
04h32m18.3s,+34d33m00.0s,04h34m02.7s,+34d36m16.7s,8,0,,0,0.0,none
04h32m47.5s,+34d33m00.0s,04h34m31.8s,+34d36m15.7s,5,0,,0,0.0,none
04h33m16.6s,+34d33m00.0s,04h35m01.0s,+34d36m14.6s,4,0,,0,0.0,none
04h33m45.8s,+34d33m00.0s,04h35m30.1s,+34d36m13.6s,3,0,,0,0.0,none
04h34m14.9s,+34d33m00.0s,04h35m59.3s,+34d36m12.5s,2,0,,0,0.0,none
04h34m44.0s,+34d33m00.0s,04h36m28.5s,+34d36m11.5s,3,0,,0,0.0,none
04h35m13.2s,+34d33m00.0s,04h36m57.6s,+34d36m10.4s,2,0,,0,0.0,none
04h35m42.3s,+34d33m00.0s,04h37m26.8s,+34d36m09.3s,3,0,,0,0.0,none
04h36m11.5s,+34d33m00.0s,04h37m55.9s,+34d36m08.3s,2,0,,0,0.0,none
04h36m40.6s,+34d33m00.0s,04h38m25.1s,+34d36m07.2s,4,0,,0,0.0,none
04h37m09.7s,+34d33m00.0s,04h38m54.2s,+34d36m06.2s,5,0,,0,0.0,none
04h37m38.9s,+34d33m00.0s,04h39m23.4s,+34d36m05.1s,5,0,,0,0.0,none
04h38m08.0s,+34d33m00.0s,04h39m52.6s,+34d36m04.1s,3,0,,0,0.0,none
02h41m39.9s,+34d39m00.0s,02h43m17.5s,+34d45m43.7s,5,0,,0,0.0,none
02h42m09.1s,+34d39m00.0s,02h43m46.7s,+34d45m43.0s,7,0,,0,0.0,none
02h42m38.3s,+34d39m00.0s,02h44m15.9s,+34d45m42.3s,7,0,,0,0.0,none
02h43m07.4s,+34d39m00.0s,02h44m45.2s,+34d45m41.5s,4,0,,0,0.0,none
02h43m36.6s,+34d39m00.0s,02h45m14.4s,+34d45m40.8s,5,0,,0,0.0,none
02h44m05.8s,+34d39m00.0s,02h45m43.6s,+34d45m40.0s,7,0,,0,0.0,none
02h44m35.0s,+34d39m00.0s,02h46m12.8s,+34d45m39.3s,5,0,,0,0.0,none
02h45m04.1s,+34d39m00.0s,02h46m42.0s,+34d45m38.5s,6,0,,0,0.0,none
02h45m33.3s,+34d39m00.0s,02h47m11.2s,+34d45m37.8s,6,0,,0,0.0,none
02h46m02.5s,+34d39m00.0s,02h47m40.4s,+34d45m37.0s,8,0,,0,0.0,none
02h46m31.7s,+34d39m00.0s,02h48m09.7s,+34d45m36.3s,8,0,,0,0.0,none
02h47m00.8s,+34d39m00.0s,02h48m38.9s,+34d45m35.5s,7,0,,0,0.0,none
02h47m30.0s,+34d39m00.0s,02h49m08.1s,+34d45m34.8s,7,0,,0,0.0,none
02h47m59.2s,+34d39m00.0s,02h49m37.3s,+34d45m34.0s,5,0,,0,0.0,none
02h48m28.4s,+34d39m00.0s,02h50m06.5s,+34d45m33.3s,6,0,,0,0.0,none
02h48m57.5s,+34d39m00.0s,02h50m35.7s,+34d45m32.5s,6,0,,0,0.0,none
02h49m26.7s,+34d39m00.0s,02h51m04.9s,+34d45m31.7s,8,0,,0,0.0,none
02h49m55.9s,+34d39m00.0s,02h51m34.1s,+34d45m31.0s,9,0,,0,0.0,none
02h50m25.1s,+34d39m00.0s,02h52m03.4s,+34d45m30.2s,8,0,,0,0.0,none
02h50m54.2s,+34d39m00.0s,02h52m32.6s,+34d45m29.4s,8,0,,0,0.0,none
02h51m23.4s,+34d39m00.0s,02h53m01.8s,+34d45m28.7s,6,0,,0,0.0,none
02h51m52.6s,+34d39m00.0s,02h53m31.0s,+34d45m27.9s,7,0,,0,0.0,none
02h52m21.7s,+34d39m00.0s,02h54m00.2s,+34d45m27.1s,5,0,,0,0.0,none
02h52m50.9s,+34d39m00.0s,02h54m29.4s,+34d45m26.3s,4,0,,0,0.0,none
02h53m20.1s,+34d39m00.0s,02h54m58.6s,+34d45m25.6s,5,0,,0,0.0,none
02h53m49.3s,+34d39m00.0s,02h55m27.8s,+34d45m24.8s,4,0,,0,0.0,none
02h54m18.4s,+34d39m00.0s,02h55m57.1s,+34d45m24.0s,8,0,,0,0.0,none
02h54m47.6s,+34d39m00.0s,02h56m26.3s,+34d45m23.2s,6,0,,0,0.0,none
02h55m16.8s,+34d39m00.0s,02h56m55.5s,+34d45m22.4s,6,0,,0,0.0,none
02h55m46.0s,+34d39m00.0s,02h57m24.7s,+34d45m21.7s,2,0,,0,0.0,none
02h56m15.1s,+34d39m00.0s,02h57m53.9s,+34d45m20.9s,2,0,,0,0.0,none
02h56m44.3s,+34d39m00.0s,02h58m23.1s,+34d45m20.1s,4,0,,0,0.0,none
02h57m13.5s,+34d39m00.0s,02h58m52.3s,+34d45m19.3s,4,0,,0,0.0,none
02h57m42.7s,+34d39m00.0s,02h59m21.5s,+34d45m18.5s,5,0,,0,0.0,none
02h58m11.8s,+34d39m00.0s,02h59m50.7s,+34d45m17.7s,4,0,,0,0.0,none
02h58m41.0s,+34d39m00.0s,03h00m20.0s,+34d45m16.9s,5,0,,0,0.0,none
02h59m10.2s,+34d39m00.0s,03h00m49.2s,+34d45m16.1s,3,0,,0,0.0,none
02h59m39.4s,+34d39m00.0s,03h01m18.4s,+34d45m15.3s,3,0,,0,0.0,none
03h00m08.5s,+34d39m00.0s,03h01m47.6s,+34d45m14.5s,2,0,,0,0.0,none
03h00m37.7s,+34d39m00.0s,03h02m16.8s,+34d45m13.7s,4,0,,0,0.0,none
03h01m06.9s,+34d39m00.0s,03h02m46.0s,+34d45m12.9s,2,0,,0,0.0,none
03h01m36.1s,+34d39m00.0s,03h03m15.2s,+34d45m12.1s,4,0,,0,0.0,none
03h02m05.2s,+34d39m00.0s,03h03m44.4s,+34d45m11.3s,4,0,,0,0.0,none
03h02m34.4s,+34d39m00.0s,03h04m13.6s,+34d45m10.5s,5,0,,0,0.0,none
03h03m03.6s,+34d39m00.0s,03h04m42.9s,+34d45m09.7s,4,0,,0,0.0,none
03h03m32.8s,+34d39m00.0s,03h05m12.1s,+34d45m08.9s,5,0,,0,0.0,none
03h04m01.9s,+34d39m00.0s,03h05m41.3s,+34d45m08.0s,5,0,,0,0.0,none
03h04m31.1s,+34d39m00.0s,03h06m10.5s,+34d45m07.2s,8,0,,0,0.0,none
03h05m00.3s,+34d39m00.0s,03h06m39.7s,+34d45m06.4s,5,0,,0,0.0,none
03h05m29.5s,+34d39m00.0s,03h07m08.9s,+34d45m05.6s,4,0,,0,0.0,none
03h05m58.6s,+34d39m00.0s,03h07m38.1s,+34d45m04.8s,0,0,,0,0.0,none
03h06m27.8s,+34d39m00.0s,03h08m07.3s,+34d45m03.9s,2,0,,0,0.0,none
03h06m57.0s,+34d39m00.0s,03h08m36.5s,+34d45m03.1s,3,0,,0,0.0,none
03h07m26.2s,+34d39m00.0s,03h09m05.7s,+34d45m02.3s,6,0,,0,0.0,none
03h07m55.3s,+34d39m00.0s,03h09m35.0s,+34d45m01.5s,7,0,,0,0.0,none
03h08m24.5s,+34d39m00.0s,03h10m04.2s,+34d45m00.6s,6,0,,0,0.0,none
03h08m53.7s,+34d39m00.0s,03h10m33.4s,+34d44m59.8s,7,0,,0,0.0,none
03h09m22.9s,+34d39m00.0s,03h11m02.6s,+34d44m59.0s,5,0,,0,0.0,none
03h09m52.0s,+34d39m00.0s,03h11m31.8s,+34d44m58.1s,6,0,,0,0.0,none
03h10m21.2s,+34d39m00.0s,03h12m01.0s,+34d44m57.3s,5,0,,0,0.0,none
03h10m50.4s,+34d39m00.0s,03h12m30.2s,+34d44m56.5s,4,0,,0,0.0,none
03h11m19.5s,+34d39m00.0s,03h12m59.4s,+34d44m55.6s,5,0,,0,0.0,none
03h11m48.7s,+34d39m00.0s,03h13m28.6s,+34d44m54.8s,4,0,,0,0.0,none
03h12m17.9s,+34d39m00.0s,03h13m57.8s,+34d44m53.9s,8,0,,0,0.0,none
03h12m47.1s,+34d39m00.0s,03h14m27.1s,+34d44m53.1s,6,0,,0,0.0,none
03h13m16.2s,+34d39m00.0s,03h14m56.3s,+34d44m52.3s,5,0,,0,0.0,none
03h13m45.4s,+34d39m00.0s,03h15m25.5s,+34d44m51.4s,4,0,,0,0.0,none
03h14m14.6s,+34d39m00.0s,03h15m54.7s,+34d44m50.6s,5,0,,0,0.0,none
03h14m43.8s,+34d39m00.0s,03h16m23.9s,+34d44m49.7s,8,0,,0,0.0,none
03h15m12.9s,+34d39m00.0s,03h16m53.1s,+34d44m48.9s,7,0,,0,0.0,none
03h15m42.1s,+34d39m00.0s,03h17m22.3s,+34d44m48.0s,8,0,,0,0.0,none
03h16m11.3s,+34d39m00.0s,03h17m51.5s,+34d44m47.2s,4,0,,0,0.0,none
03h16m40.5s,+34d39m00.0s,03h18m20.7s,+34d44m46.3s,3,0,,0,0.0,none
03h17m09.6s,+34d39m00.0s,03h18m49.9s,+34d44m45.4s,2,0,,0,0.0,none
03h17m38.8s,+34d39m00.0s,03h19m19.1s,+34d44m44.6s,3,0,,0,0.0,none
03h18m08.0s,+34d39m00.0s,03h19m48.3s,+34d44m43.7s,6,0,,0,0.0,none
03h18m37.2s,+34d39m00.0s,03h20m17.6s,+34d44m42.9s,6,0,,0,0.0,none
03h19m06.3s,+34d39m00.0s,03h20m46.8s,+34d44m42.0s,6,0,,0,0.0,none
03h19m35.5s,+34d39m00.0s,03h21m16.0s,+34d44m41.1s,3,0,,0,0.0,none
03h20m04.7s,+34d39m00.0s,03h21m45.2s,+34d44m40.3s,5,0,,0,0.0,none
03h20m33.9s,+34d39m00.0s,03h22m14.4s,+34d44m39.4s,5,0,,0,0.0,none
03h21m03.0s,+34d39m00.0s,03h22m43.6s,+34d44m38.5s,5,0,,0,0.0,none
03h21m32.2s,+34d39m00.0s,03h23m12.8s,+34d44m37.6s,3,0,,0,0.0,none
03h22m01.4s,+34d39m00.0s,03h23m42.0s,+34d44m36.8s,3,0,,0,0.0,none
03h22m30.6s,+34d39m00.0s,03h24m11.2s,+34d44m35.9s,3,0,,0,0.0,none
03h22m59.7s,+34d39m00.0s,03h24m40.4s,+34d44m35.0s,2,0,,0,0.0,none
03h23m28.9s,+34d39m00.0s,03h25m09.6s,+34d44m34.1s,5,0,,0,0.0,none
03h23m58.1s,+34d39m00.0s,03h25m38.8s,+34d44m33.3s,5,0,,0,0.0,none
03h24m27.3s,+34d39m00.0s,03h26m08.0s,+34d44m32.4s,5,0,,0,0.0,none
03h24m56.4s,+34d39m00.0s,03h26m37.2s,+34d44m31.5s,6,0,,0,0.0,none
03h25m25.6s,+34d39m00.0s,03h27m06.5s,+34d44m30.6s,7,0,,0,0.0,none
03h25m54.8s,+34d39m00.0s,03h27m35.7s,+34d44m29.7s,8,0,,0,0.0,none
03h26m24.0s,+34d39m00.0s,03h28m04.9s,+34d44m28.8s,7,0,,0,0.0,none
03h26m53.1s,+34d39m00.0s,03h28m34.1s,+34d44m28.0s,7,0,,0,0.0,none
03h27m22.3s,+34d39m00.0s,03h29m03.3s,+34d44m27.1s,8,0,,0,0.0,none
03h27m51.5s,+34d39m00.0s,03h29m32.5s,+34d44m26.2s,5,0,,0,0.0,none
03h28m20.7s,+34d39m00.0s,03h30m01.7s,+34d44m25.3s,4,0,,0,0.0,none
03h28m49.8s,+34d39m00.0s,03h30m30.9s,+34d44m24.4s,3,0,,0,0.0,none
03h29m19.0s,+34d39m00.0s,03h31m00.1s,+34d44m23.5s,4,0,,0,0.0,none
03h29m48.2s,+34d39m00.0s,03h31m29.3s,+34d44m22.6s,3,0,,0,0.0,none
03h30m17.3s,+34d39m00.0s,03h31m58.5s,+34d44m21.7s,4,0,,0,0.0,none
03h30m46.5s,+34d39m00.0s,03h32m27.7s,+34d44m20.8s,3,0,,0,0.0,none
03h31m15.7s,+34d39m00.0s,03h32m56.9s,+34d44m19.9s,6,0,,0,0.0,none
03h31m44.9s,+34d39m00.0s,03h33m26.1s,+34d44m19.0s,6,0,,0,0.0,none
03h32m14.0s,+34d39m00.0s,03h33m55.3s,+34d44m18.1s,6,0,,0,0.0,none
03h32m43.2s,+34d39m00.0s,03h34m24.5s,+34d44m17.2s,4,0,,0,0.0,none
03h33m12.4s,+34d39m00.0s,03h34m53.7s,+34d44m16.3s,3,0,,0,0.0,none
03h33m41.6s,+34d39m00.0s,03h35m23.0s,+34d44m15.4s,4,0,,0,0.0,none
03h34m10.7s,+34d39m00.0s,03h35m52.2s,+34d44m14.5s,3,0,,0,0.0,none
03h34m39.9s,+34d39m00.0s,03h36m21.4s,+34d44m13.5s,3,0,,0,0.0,none
03h35m09.1s,+34d39m00.0s,03h36m50.6s,+34d44m12.6s,3,0,,0,0.0,none
03h35m38.3s,+34d39m00.0s,03h37m19.8s,+34d44m11.7s,5,0,,0,0.0,none
03h36m07.4s,+34d39m00.0s,03h37m49.0s,+34d44m10.8s,7,0,,0,0.0,none
03h36m36.6s,+34d39m00.0s,03h38m18.2s,+34d44m09.9s,5,0,,0,0.0,none
03h37m05.8s,+34d39m00.0s,03h38m47.4s,+34d44m09.0s,4,0,,0,0.0,none
03h37m35.0s,+34d39m00.0s,03h39m16.6s,+34d44m08.1s,4,0,,0,0.0,none
03h38m04.1s,+34d39m00.0s,03h39m45.8s,+34d44m07.1s,5,0,,0,0.0,none
03h38m33.3s,+34d39m00.0s,03h40m15.0s,+34d44m06.2s,5,0,,0,0.0,none
03h39m02.5s,+34d39m00.0s,03h40m44.2s,+34d44m05.3s,4,0,,0,0.0,none
03h39m31.7s,+34d39m00.0s,03h41m13.4s,+34d44m04.4s,5,0,,0,0.0,none
03h40m00.8s,+34d39m00.0s,03h41m42.6s,+34d44m03.4s,5,0,,0,0.0,none
03h40m30.0s,+34d39m00.0s,03h42m11.8s,+34d44m02.5s,4,0,,0,0.0,none
03h40m59.2s,+34d39m00.0s,03h42m41.0s,+34d44m01.6s,3,0,,0,0.0,none
03h41m28.4s,+34d39m00.0s,03h43m10.2s,+34d44m00.6s,5,0,,0,0.0,none
03h41m57.5s,+34d39m00.0s,03h43m39.4s,+34d43m59.7s,4,0,,0,0.0,none
03h42m26.7s,+34d39m00.0s,03h44m08.6s,+34d43m58.8s,3,0,,0,0.0,none
03h42m55.9s,+34d39m00.0s,03h44m37.8s,+34d43m57.8s,3,0,,0,0.0,none
03h43m25.1s,+34d39m00.0s,03h45m07.0s,+34d43m56.9s,8,0,,0,0.0,none
03h43m54.2s,+34d39m00.0s,03h45m36.2s,+34d43m56.0s,11,0,,0,0.0,none
03h44m23.4s,+34d39m00.0s,03h46m05.4s,+34d43m55.0s,9,0,,0,0.0,none
03h44m52.6s,+34d39m00.0s,03h46m34.6s,+34d43m54.1s,5,0,,0,0.0,none
03h45m21.8s,+34d39m00.0s,03h47m03.9s,+34d43m53.1s,4,0,,0,0.0,none
03h45m50.9s,+34d39m00.0s,03h47m33.1s,+34d43m52.2s,5,0,,0,0.0,none
03h46m20.1s,+34d39m00.0s,03h48m02.3s,+34d43m51.3s,5,0,,0,0.0,none
03h46m49.3s,+34d39m00.0s,03h48m31.5s,+34d43m50.3s,6,0,,0,0.0,none
03h47m18.5s,+34d39m00.0s,03h49m00.7s,+34d43m49.4s,4,0,,0,0.0,none
03h47m47.6s,+34d39m00.0s,03h49m29.9s,+34d43m48.4s,4,0,,0,0.0,none
03h48m16.8s,+34d39m00.0s,03h49m59.1s,+34d43m47.5s,5,0,,0,0.0,none
03h48m46.0s,+34d39m00.0s,03h50m28.3s,+34d43m46.5s,7,0,,0,0.0,none
03h49m15.1s,+34d39m00.0s,03h50m57.5s,+34d43m45.6s,8,0,,0,0.0,none
03h49m44.3s,+34d39m00.0s,03h51m26.7s,+34d43m44.6s,8,0,,0,0.0,none
03h50m13.5s,+34d39m00.0s,03h51m55.9s,+34d43m43.7s,9,0,,0,0.0,none
03h50m42.7s,+34d39m00.0s,03h52m25.1s,+34d43m42.7s,8,0,,0,0.0,none
03h51m11.8s,+34d39m00.0s,03h52m54.3s,+34d43m41.7s,9,0,,0,0.0,none
03h51m41.0s,+34d39m00.0s,03h53m23.5s,+34d43m40.8s,11,0,,0,0.0,none
03h52m10.2s,+34d39m00.0s,03h53m52.7s,+34d43m39.8s,13,0,,0,0.0,none
03h52m39.4s,+34d39m00.0s,03h54m21.9s,+34d43m38.9s,8,0,,0,0.0,none
03h53m08.5s,+34d39m00.0s,03h54m51.1s,+34d43m37.9s,5,0,,0,0.0,none
03h53m37.7s,+34d39m00.0s,03h55m20.3s,+34d43m36.9s,2,0,,0,0.0,none
03h54m06.9s,+34d39m00.0s,03h55m49.5s,+34d43m36.0s,5,0,,0,0.0,none
03h54m36.1s,+34d39m00.0s,03h56m18.7s,+34d43m35.0s,6,0,,0,0.0,none
03h55m05.2s,+34d39m00.0s,03h56m47.9s,+34d43m34.0s,11,0,,0,0.0,none
03h55m34.4s,+34d39m00.0s,03h57m17.1s,+34d43m33.1s,13,0,,0,0.0,none
03h56m03.6s,+34d39m00.0s,03h57m46.3s,+34d43m32.1s,12,0,,0,0.0,none
03h56m32.8s,+34d39m00.0s,03h58m15.5s,+34d43m31.1s,7,0,,0,0.0,none
03h57m01.9s,+34d39m00.0s,03h58m44.7s,+34d43m30.2s,2,0,,0,0.0,none
03h57m31.1s,+34d39m00.0s,03h59m13.9s,+34d43m29.2s,0,0,,0,0.0,none
03h58m00.3s,+34d39m00.0s,03h59m43.1s,+34d43m28.2s,6,0,,0,0.0,none
03h58m29.5s,+34d39m00.0s,04h00m12.3s,+34d43m27.2s,7,0,,0,0.0,none
03h58m58.6s,+34d39m00.0s,04h00m41.5s,+34d43m26.3s,10,0,,0,0.0,none
03h59m27.8s,+34d39m00.0s,04h01m10.7s,+34d43m25.3s,7,0,,0,0.0,none
03h59m57.0s,+34d39m00.0s,04h01m39.9s,+34d43m24.3s,9,0,,0,0.0,none
04h00m26.2s,+34d39m00.0s,04h02m09.1s,+34d43m23.3s,11,0,,0,0.0,none
04h00m55.3s,+34d39m00.0s,04h02m38.3s,+34d43m22.3s,9,0,,0,0.0,none
04h01m24.5s,+34d39m00.0s,04h03m07.5s,+34d43m21.4s,6,0,,0,0.0,none
04h01m53.7s,+34d39m00.0s,04h03m36.7s,+34d43m20.4s,3,0,,0,0.0,none
04h02m22.9s,+34d39m00.0s,04h04m05.9s,+34d43m19.4s,4,0,,0,0.0,none
04h02m52.0s,+34d39m00.0s,04h04m35.1s,+34d43m18.4s,6,0,,0,0.0,none
04h03m21.2s,+34d39m00.0s,04h05m04.3s,+34d43m17.4s,7,0,,0,0.0,none
04h03m50.4s,+34d39m00.0s,04h05m33.5s,+34d43m16.4s,9,0,,0,0.0,none
04h04m19.6s,+34d39m00.0s,04h06m02.7s,+34d43m15.4s,7,0,,0,0.0,none
04h04m48.7s,+34d39m00.0s,04h06m31.9s,+34d43m14.5s,4,0,,0,0.0,none
04h05m17.9s,+34d39m00.0s,04h07m01.1s,+34d43m13.5s,3,0,,0,0.0,none
04h05m47.1s,+34d39m00.0s,04h07m30.3s,+34d43m12.5s,6,0,,0,0.0,none
04h06m16.2s,+34d39m00.0s,04h07m59.5s,+34d43m11.5s,6,0,,0,0.0,none
04h06m45.4s,+34d39m00.0s,04h08m28.7s,+34d43m10.5s,5,0,,0,0.0,none
04h07m14.6s,+34d39m00.0s,04h08m57.9s,+34d43m09.5s,4,0,,0,0.0,none
04h07m43.8s,+34d39m00.0s,04h09m27.1s,+34d43m08.5s,4,0,,0,0.0,none
04h08m12.9s,+34d39m00.0s,04h09m56.3s,+34d43m07.5s,4,0,,0,0.0,none
04h08m42.1s,+34d39m00.0s,04h10m25.5s,+34d43m06.5s,4,0,,0,0.0,none
04h09m11.3s,+34d39m00.0s,04h10m54.7s,+34d43m05.5s,6,0,,0,0.0,none
04h09m40.5s,+34d39m00.0s,04h11m23.9s,+34d43m04.5s,7,0,,0,0.0,none
04h10m09.6s,+34d39m00.0s,04h11m53.1s,+34d43m03.5s,7,0,,0,0.0,none
04h10m38.8s,+34d39m00.0s,04h12m22.3s,+34d43m02.5s,8,0,,0,0.0,none
04h11m08.0s,+34d39m00.0s,04h12m51.5s,+34d43m01.5s,7,0,,0,0.0,none
04h11m37.2s,+34d39m00.0s,04h13m20.7s,+34d43m00.5s,6,0,,0,0.0,none
04h12m06.3s,+34d39m00.0s,04h13m49.9s,+34d42m59.5s,6,0,,0,0.0,none
04h12m35.5s,+34d39m00.0s,04h14m19.1s,+34d42m58.4s,6,0,,0,0.0,none
04h13m04.7s,+34d39m00.0s,04h14m48.3s,+34d42m57.4s,6,0,,0,0.0,none
04h13m33.9s,+34d39m00.0s,04h15m17.5s,+34d42m56.4s,4,0,,0,0.0,none
04h14m03.0s,+34d39m00.0s,04h15m46.7s,+34d42m55.4s,7,0,,0,0.0,none
04h14m32.2s,+34d39m00.0s,04h16m15.9s,+34d42m54.4s,7,0,,0,0.0,none
04h15m01.4s,+34d39m00.0s,04h16m45.1s,+34d42m53.4s,8,0,,0,0.0,none
04h15m30.6s,+34d39m00.0s,04h17m14.3s,+34d42m52.4s,7,0,,0,0.0,none
04h15m59.7s,+34d39m00.0s,04h17m43.4s,+34d42m51.4s,8,0,,0,0.0,none
04h16m28.9s,+34d39m00.0s,04h18m12.6s,+34d42m50.3s,7,0,,0,0.0,none
04h16m58.1s,+34d39m00.0s,04h18m41.8s,+34d42m49.3s,6,0,,0,0.0,none
04h17m27.3s,+34d39m00.0s,04h19m11.0s,+34d42m48.3s,7,0,,0,0.0,none
04h17m56.4s,+34d39m00.0s,04h19m40.2s,+34d42m47.3s,13,0,,0,0.0,none
04h18m25.6s,+34d39m00.0s,04h20m09.4s,+34d42m46.3s,11,0,,0,0.0,none
04h18m54.8s,+34d39m00.0s,04h20m38.6s,+34d42m45.2s,8,0,,0,0.0,none
04h19m24.0s,+34d39m00.0s,04h21m07.8s,+34d42m44.2s,3,0,,0,0.0,none
04h19m53.1s,+34d39m00.0s,04h21m37.0s,+34d42m43.2s,5,0,,0,0.0,none
04h20m22.3s,+34d39m00.0s,04h22m06.2s,+34d42m42.2s,8,0,,0,0.0,none
04h20m51.5s,+34d39m00.0s,04h22m35.4s,+34d42m41.1s,7,0,,0,0.0,none
04h21m20.7s,+34d39m00.0s,04h23m04.6s,+34d42m40.1s,7,0,,0,0.0,none
04h21m49.8s,+34d39m00.0s,04h23m33.8s,+34d42m39.1s,6,0,,0,0.0,none
04h22m19.0s,+34d39m00.0s,04h24m03.0s,+34d42m38.1s,7,0,,0,0.0,none
04h22m48.2s,+34d39m00.0s,04h24m32.2s,+34d42m37.0s,6,0,,0,0.0,none
04h23m17.4s,+34d39m00.0s,04h25m01.4s,+34d42m36.0s,7,0,,0,0.0,none
04h23m46.5s,+34d39m00.0s,04h25m30.6s,+34d42m35.0s,7,0,,0,0.0,none
04h24m15.7s,+34d39m00.0s,04h25m59.8s,+34d42m33.9s,6,0,,0,0.0,none
04h24m44.9s,+34d39m00.0s,04h26m29.0s,+34d42m32.9s,3,0,,0,0.0,none
04h25m14.0s,+34d39m00.0s,04h26m58.2s,+34d42m31.9s,5,0,,0,0.0,none
04h25m43.2s,+34d39m00.0s,04h27m27.4s,+34d42m30.8s,10,0,,0,0.0,none
04h26m12.4s,+34d39m00.0s,04h27m56.6s,+34d42m29.8s,10,0,,0,0.0,none
