center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
23h59m25.4s,+49d15m00.0s,00h00m47.0s,+49d23m51.9s,7,0,,0,0.0,none
00h00m02.1s,+49d15m00.0s,00h01m23.9s,+49d23m51.9s,8,0,,0,0.0,none
00h00m38.9s,+49d15m00.0s,00h02m00.8s,+49d23m51.9s,9,0,,0,0.0,none
00h01m15.7s,+49d15m00.0s,00h02m37.7s,+49d23m51.9s,10,0,,0,0.0,none
00h01m52.4s,+49d15m00.0s,00h03m14.5s,+49d23m51.9s,11,0,,0,0.0,none
00h02m29.2s,+49d15m00.0s,00h03m51.4s,+49d23m51.9s,10,0,,0,0.0,none
00h03m06.0s,+49d15m00.0s,00h04m28.3s,+49d23m51.9s,11,0,,0,0.0,none
00h03m42.8s,+49d15m00.0s,00h05m05.2s,+49d23m51.8s,8,0,,0,0.0,none
00h04m19.5s,+49d15m00.0s,00h05m42.0s,+49d23m51.8s,7,0,,0,0.0,none
00h04m56.3s,+49d15m00.0s,00h06m18.9s,+49d23m51.8s,5,0,,0,0.0,none
00h05m33.1s,+49d15m00.0s,00h06m55.8s,+49d23m51.7s,8,0,,0,0.0,none
00h06m09.8s,+49d15m00.0s,00h07m32.7s,+49d23m51.7s,12,0,,0,0.0,none
00h06m46.6s,+49d15m00.0s,00h08m09.5s,+49d23m51.6s,13,0,,0,0.0,none
00h07m23.4s,+49d15m00.0s,00h08m46.4s,+49d23m51.6s,10,0,,0,0.0,none
00h08m00.1s,+49d15m00.0s,00h09m23.3s,+49d23m51.5s,9,0,,0,0.0,none
00h08m36.9s,+49d15m00.0s,00h10m00.2s,+49d23m51.5s,11,0,,0,0.0,none
00h09m13.7s,+49d15m00.0s,00h10m37.1s,+49d23m51.4s,15,0,,0,0.0,none
00h09m50.4s,+49d15m00.0s,00h11m13.9s,+49d23m51.4s,17,0,,0,0.0,none
00h10m27.2s,+49d15m00.0s,00h11m50.8s,+49d23m51.3s,18,0,,0,0.0,none
00h11m04.0s,+49d15m00.0s,00h12m27.7s,+49d23m51.2s,14,0,,0,0.0,none
00h11m40.7s,+49d15m00.0s,00h13m04.6s,+49d23m51.1s,9,0,,0,0.0,none
00h12m17.5s,+49d15m00.0s,00h13m41.4s,+49d23m51.1s,6,0,,0,0.0,none
00h12m54.3s,+49d15m00.0s,00h14m18.3s,+49d23m51.0s,7,0,,0,0.0,none
00h13m31.0s,+49d15m00.0s,00h14m55.2s,+49d23m50.9s,9,0,,0,0.0,none
00h14m07.8s,+49d15m00.0s,00h15m32.1s,+49d23m50.8s,7,0,,0,0.0,none
00h14m44.6s,+49d15m00.0s,00h16m09.0s,+49d23m50.7s,9,0,,0,0.0,none
00h15m21.3s,+49d15m00.0s,00h16m45.8s,+49d23m50.6s,14,0,,0,0.0,none
00h15m58.1s,+49d15m00.0s,00h17m22.7s,+49d23m50.5s,14,0,,0,0.0,none
00h16m34.9s,+49d15m00.0s,00h17m59.6s,+49d23m50.4s,9,0,,0,0.0,none
00h17m11.6s,+49d15m00.0s,00h18m36.5s,+49d23m50.3s,2,0,,0,0.0,none
00h17m48.4s,+49d15m00.0s,00h19m13.3s,+49d23m50.2s,1,0,,0,0.0,none
00h18m25.2s,+49d15m00.0s,00h19m50.2s,+49d23m50.1s,5,0,,0,0.0,none
00h19m01.9s,+49d15m00.0s,00h20m27.1s,+49d23m49.9s,10,0,,0,0.0,none
00h19m38.7s,+49d15m00.0s,00h21m04.0s,+49d23m49.8s,19,0,,0,0.0,none
00h20m15.5s,+49d15m00.0s,00h21m40.8s,+49d23m49.7s,19,0,,0,0.0,none
00h20m52.2s,+49d15m00.0s,00h22m17.7s,+49d23m49.6s,15,0,,0,0.0,none
00h21m29.0s,+49d15m00.0s,00h22m54.6s,+49d23m49.4s,11,0,,0,0.0,none
00h22m05.8s,+49d15m00.0s,00h23m31.5s,+49d23m49.3s,8,0,,0,0.0,none
00h22m42.5s,+49d15m00.0s,00h24m08.4s,+49d23m49.1s,8,0,,0,0.0,none
00h23m19.3s,+49d15m00.0s,00h24m45.2s,+49d23m49.0s,7,0,,0,0.0,none
00h23m56.1s,+49d15m00.0s,00h25m22.1s,+49d23m48.8s,8,0,,0,0.0,none
00h24m32.8s,+49d15m00.0s,00h25m59.0s,+49d23m48.7s,8,0,,0,0.0,none
00h25m09.6s,+49d15m00.0s,00h26m35.9s,+49d23m48.5s,8,0,,0,0.0,none
00h25m46.4s,+49d15m00.0s,00h27m12.7s,+49d23m48.4s,8,0,,0,0.0,none
00h26m23.1s,+49d15m00.0s,00h27m49.6s,+49d23m48.2s,13,0,,0,0.0,none
00h26m59.9s,+49d15m00.0s,00h28m26.5s,+49d23m48.0s,13,0,,0,0.0,none
00h27m36.7s,+49d15m00.0s,00h29m03.4s,+49d23m47.9s,16,0,,0,0.0,none
00h28m13.4s,+49d15m00.0s,00h29m40.2s,+49d23m47.7s,16,0,,0,0.0,none
00h28m50.2s,+49d15m00.0s,00h30m17.1s,+49d23m47.5s,18,0,,0,0.0,none
00h29m27.0s,+49d15m00.0s,00h30m54.0s,+49d23m47.3s,20,0,,0,0.0,none
00h30m03.7s,+49d15m00.0s,00h31m30.9s,+49d23m47.1s,22,0,,0,0.0,none
00h30m40.5s,+49d15m00.0s,00h32m07.8s,+49d23m46.9s,18,0,,0,0.0,none
00h31m17.3s,+49d15m00.0s,00h32m44.6s,+49d23m46.7s,16,0,,0,0.0,none
00h31m54.0s,+49d15m00.0s,00h33m21.5s,+49d23m46.5s,9,0,,0,0.0,none
00h32m30.8s,+49d15m00.0s,00h33m58.4s,+49d23m46.3s,10,0,,0,0.0,none
00h33m07.6s,+49d15m00.0s,00h34m35.3s,+49d23m46.1s,7,0,,0,0.0,none
00h33m44.3s,+49d15m00.0s,00h35m12.1s,+49d23m45.9s,9,0,,0,0.0,none
00h34m21.1s,+49d15m00.0s,00h35m49.0s,+49d23m45.7s,7,0,,0,0.0,none
00h34m57.9s,+49d15m00.0s,00h36m25.9s,+49d23m45.5s,8,0,,0,0.0,none
00h35m34.6s,+49d15m00.0s,00h37m02.8s,+49d23m45.3s,5,0,,0,0.0,none
00h36m11.4s,+49d15m00.0s,00h37m39.6s,+49d23m45.0s,8,0,,0,0.0,none
00h36m48.2s,+49d15m00.0s,00h38m16.5s,+49d23m44.8s,7,0,,0,0.0,none
00h37m24.9s,+49d15m00.0s,00h38m53.4s,+49d23m44.6s,10,0,,0,0.0,none
00h38m01.7s,+49d15m00.0s,00h39m30.3s,+49d23m44.3s,9,0,,0,0.0,none
00h38m38.5s,+49d15m00.0s,00h40m07.1s,+49d23m44.1s,15,0,,0,0.0,none
00h39m15.2s,+49d15m00.0s,00h40m44.0s,+49d23m43.8s,20,0,,0,0.0,none
00h39m52.0s,+49d15m00.0s,00h41m20.9s,+49d23m43.6s,23,0,,0,0.0,none
00h40m28.8s,+49d15m00.0s,00h41m57.8s,+49d23m43.3s,18,0,,0,0.0,none
00h41m05.5s,+49d15m00.0s,00h42m34.6s,+49d23m43.1s,12,0,,0,0.0,none
00h41m42.3s,+49d15m00.0s,00h43m11.5s,+49d23m42.8s,7,0,,0,0.0,none
00h42m19.1s,+49d15m00.0s,00h43m48.4s,+49d23m42.6s,7,0,,0,0.0,none
00h42m55.8s,+49d15m00.0s,00h44m25.3s,+49d23m42.3s,7,0,,0,0.0,none
00h43m32.6s,+49d15m00.0s,00h45m02.1s,+49d23m42.0s,9,0,,0,0.0,none
00h44m09.4s,+49d15m00.0s,00h45m39.0s,+49d23m41.7s,8,0,,0,0.0,none
00h44m46.1s,+49d15m00.0s,00h46m15.9s,+49d23m41.5s,5,0,,0,0.0,none
00h45m22.9s,+49d15m00.0s,00h46m52.8s,+49d23m41.2s,5,0,,0,0.0,none
00h45m59.7s,+49d15m00.0s,00h47m29.6s,+49d23m40.9s,6,0,,0,0.0,none
00h46m36.4s,+49d15m00.0s,00h48m06.5s,+49d23m40.6s,9,0,,0,0.0,none
00h47m13.2s,+49d15m00.0s,00h48m43.4s,+49d23m40.3s,11,0,,0,0.0,none
00h47m50.0s,+49d15m00.0s,00h49m20.3s,+49d23m40.0s,9,0,,0,0.0,none
00h48m26.7s,+49d15m00.0s,00h49m57.1s,+49d23m39.7s,8,0,,0,0.0,none
00h49m03.5s,+49d15m00.0s,00h50m34.0s,+49d23m39.4s,7,0,,0,0.0,none
00h49m40.3s,+49d15m00.0s,00h51m10.9s,+49d23m39.1s,8,0,,0,0.0,none
00h50m17.0s,+49d15m00.0s,00h51m47.8s,+49d23m38.8s,8,0,,0,0.0,none
00h50m53.8s,+49d15m00.0s,00h52m24.6s,+49d23m38.5s,8,0,,0,0.0,none
00h51m30.6s,+49d15m00.0s,00h53m01.5s,+49d23m38.1s,8,0,,0,0.0,none
00h52m07.3s,+49d15m00.0s,00h53m38.4s,+49d23m37.8s,11,0,,0,0.0,none
00h52m44.1s,+49d15m00.0s,00h54m15.3s,+49d23m37.5s,12,0,,0,0.0,none
00h53m20.9s,+49d15m00.0s,00h54m52.1s,+49d23m37.2s,14,0,,0,0.0,none
00h53m57.6s,+49d15m00.0s,00h55m29.0s,+49d23m36.8s,11,0,,0,0.0,none
00h54m34.4s,+49d15m00.0s,00h56m05.9s,+49d23m36.5s,9,0,,0,0.0,none
00h55m11.2s,+49d15m00.0s,00h56m42.8s,+49d23m36.1s,6,0,,0,0.0,none
00h55m47.9s,+49d15m00.0s,00h57m19.6s,+49d23m35.8s,5,0,,0,0.0,none
00h56m24.7s,+49d15m00.0s,00h57m56.5s,+49d23m35.4s,4,0,,0,0.0,none
00h57m01.5s,+49d15m00.0s,00h58m33.4s,+49d23m35.1s,7,0,,0,0.0,none
00h57m38.2s,+49d15m00.0s,00h59m10.3s,+49d23m34.7s,7,0,,0,0.0,none
00h58m15.0s,+49d15m00.0s,00h59m47.1s,+49d23m34.4s,11,0,,0,0.0,none
00h58m51.8s,+49d15m00.0s,01h00m24.0s,+49d23m34.0s,12,0,,0,0.0,none
00h59m28.5s,+49d15m00.0s,01h01m00.9s,+49d23m33.6s,17,0,,0,0.0,none
01h00m05.3s,+49d15m00.0s,01h01m37.8s,+49d23m33.3s,17,0,,0,0.0,none
01h00m42.1s,+49d15m00.0s,01h02m14.6s,+49d23m32.9s,16,0,,0,0.0,none
01h01m18.8s,+49d15m00.0s,01h02m51.5s,+49d23m32.5s,11,0,,0,0.0,none
01h01m55.6s,+49d15m00.0s,01h03m28.4s,+49d23m32.1s,6,0,,0,0.0,none
01h02m32.4s,+49d15m00.0s,01h04m05.3s,+49d23m31.7s,5,0,,0,0.0,none
01h03m09.1s,+49d15m00.0s,01h04m42.1s,+49d23m31.4s,5,0,,0,0.0,none
01h03m45.9s,+49d15m00.0s,01h05m19.0s,+49d23m31.0s,8,0,,0,0.0,none
01h04m22.7s,+49d15m00.0s,01h05m55.9s,+49d23m30.6s,9,0,,0,0.0,none
01h04m59.4s,+49d15m00.0s,01h06m32.7s,+49d23m30.2s,11,0,,0,0.0,none
01h05m36.2s,+49d15m00.0s,01h07m09.6s,+49d23m29.8s,11,0,,0,0.0,none
01h06m13.0s,+49d15m00.0s,01h07m46.5s,+49d23m29.3s,9,0,,0,0.0,none
01h06m49.7s,+49d15m00.0s,01h08m23.4s,+49d23m28.9s,11,0,,0,0.0,none
01h07m26.5s,+49d15m00.0s,01h09m00.2s,+49d23m28.5s,11,0,,0,0.0,none
01h08m03.3s,+49d15m00.0s,01h09m37.1s,+49d23m28.1s,10,0,,0,0.0,none
01h08m40.0s,+49d15m00.0s,01h10m14.0s,+49d23m27.7s,8,0,,0,0.0,none
01h09m16.8s,+49d15m00.0s,01h10m50.9s,+49d23m27.3s,6,0,,0,0.0,none
01h09m53.6s,+49d15m00.0s,01h11m27.7s,+49d23m26.8s,11,0,,0,0.0,none
01h10m30.4s,+49d15m00.0s,01h12m04.6s,+49d23m26.4s,12,0,,0,0.0,none
01h11m07.1s,+49d15m00.0s,01h12m41.5s,+49d23m25.9s,11,0,,0,0.0,none
01h11m43.9s,+49d15m00.0s,01h13m18.3s,+49d23m25.5s,7,0,,0,0.0,none
01h12m20.7s,+49d15m00.0s,01h13m55.2s,+49d23m25.1s,4,0,,0,0.0,none
01h12m57.4s,+49d15m00.0s,01h14m32.1s,+49d23m24.6s,6,0,,0,0.0,none
01h13m34.2s,+49d15m00.0s,01h15m09.0s,+49d23m24.2s,9,0,,0,0.0,none
01h14m11.0s,+49d15m00.0s,01h15m45.8s,+49d23m23.7s,8,0,,0,0.0,none
23h41m07.9s,+49d21m00.0s,23h42m26.2s,+49d29m50.2s,5,0,,0,0.0,none
23h41m44.7s,+49d21m00.0s,23h43m03.1s,+49d29m50.4s,7,0,,0,0.0,none
23h42m21.5s,+49d21m00.0s,23h43m40.1s,+49d29m50.5s,8,0,,0,0.0,none
23h42m58.4s,+49d21m00.0s,23h44m17.1s,+49d29m50.6s,4,0,,0,0.0,none
23h43m35.2s,+49d21m00.0s,23h44m54.0s,+49d29m50.7s,8,0,,0,0.0,none
23h44m12.1s,+49d21m00.0s,23h45m31.0s,+49d29m50.8s,8,0,,0,0.0,none
23h44m48.9s,+49d21m00.0s,23h46m07.9s,+49d29m50.9s,11,0,,0,0.0,none
23h45m25.8s,+49d21m00.0s,23h46m44.9s,+49d29m50.9s,9,0,,0,0.0,none
23h46m02.6s,+49d21m00.0s,23h47m21.8s,+49d29m51.0s,10,0,,0,0.0,none
23h46m39.4s,+49d21m00.0s,23h47m58.8s,+49d29m51.1s,9,0,,0,0.0,none
23h47m16.3s,+49d21m00.0s,23h48m35.7s,+49d29m51.2s,8,0,,0,0.0,none
23h47m53.1s,+49d21m00.0s,23h49m12.7s,+49d29m51.3s,8,0,,0,0.0,none
23h48m30.0s,+49d21m00.0s,23h49m49.6s,+49d29m51.3s,13,0,,0,0.0,none
23h49m06.8s,+49d21m00.0s,23h50m26.6s,+49d29m51.4s,15,0,,0,0.0,none
23h49m43.6s,+49d21m00.0s,23h51m03.5s,+49d29m51.5s,18,0,,0,0.0,none
23h50m20.5s,+49d21m00.0s,23h51m40.5s,+49d29m51.5s,12,0,,0,0.0,none
23h50m57.3s,+49d21m00.0s,23h52m17.4s,+49d29m51.6s,7,0,,0,0.0,none
23h51m34.2s,+49d21m00.0s,23h52m54.4s,+49d29m51.6s,2,0,,0,0.0,none
23h52m11.0s,+49d21m00.0s,23h53m31.3s,+49d29m51.7s,3,0,,0,0.0,none
23h52m47.9s,+49d21m00.0s,23h54m08.3s,+49d29m51.7s,5,0,,0,0.0,none
23h53m24.7s,+49d21m00.0s,23h54m45.2s,+49d29m51.7s,7,0,,0,0.0,none
23h54m01.5s,+49d21m00.0s,23h55m22.2s,+49d29m51.8s,12,0,,0,0.0,none
23h54m38.4s,+49d21m00.0s,23h55m59.2s,+49d29m51.8s,13,0,,0,0.0,none
23h55m15.2s,+49d21m00.0s,23h56m36.1s,+49d29m51.8s,12,0,,0,0.0,none
23h55m52.1s,+49d21m00.0s,23h57m13.1s,+49d29m51.9s,11,0,,0,0.0,none
23h56m28.9s,+49d21m00.0s,23h57m50.0s,+49d29m51.9s,10,0,,0,0.0,none
23h57m05.7s,+49d21m00.0s,23h58m27.0s,+49d29m51.9s,10,0,,0,0.0,none
23h57m42.6s,+49d21m00.0s,23h59m03.9s,+49d29m51.9s,7,0,,0,0.0,none
23h58m19.4s,+49d21m00.0s,23h59m40.9s,+49d29m51.9s,6,0,,0,0.0,none
23h58m56.3s,+49d21m00.0s,00h00m17.8s,+49d29m51.9s,7,0,,0,0.0,none
23h59m33.1s,+49d21m00.0s,00h00m54.8s,+49d29m51.9s,5,0,,0,0.0,none
00h00m10.0s,+49d21m00.0s,00h01m31.7s,+49d29m51.9s,12,0,,0,0.0,none
00h00m46.8s,+49d21m00.0s,00h02m08.7s,+49d29m51.9s,12,0,,0,0.0,none
00h01m23.6s,+49d21m00.0s,00h02m45.6s,+49d29m51.9s,16,0,,0,0.0,none
00h02m00.5s,+49d21m00.0s,00h03m22.6s,+49d29m51.9s,12,0,,0,0.0,none
00h02m37.3s,+49d21m00.0s,00h03m59.5s,+49d29m51.9s,11,0,,0,0.0,none
00h03m14.2s,+49d21m00.0s,00h04m36.5s,+49d29m51.8s,8,0,,0,0.0,none
00h03m51.0s,+49d21m00.0s,00h05m13.4s,+49d29m51.8s,6,0,,0,0.0,none
00h04m27.8s,+49d21m00.0s,00h05m50.4s,+49d29m51.8s,6,0,,0,0.0,none
00h05m04.7s,+49d21m00.0s,00h06m27.3s,+49d29m51.8s,6,0,,0,0.0,none
00h05m41.5s,+49d21m00.0s,00h07m04.3s,+49d29m51.7s,8,0,,0,0.0,none
00h06m18.4s,+49d21m00.0s,00h07m41.3s,+49d29m51.7s,13,0,,0,0.0,none
00h06m55.2s,+49d21m00.0s,00h08m18.2s,+49d29m51.6s,12,0,,0,0.0,none
00h07m32.1s,+49d21m00.0s,00h08m55.2s,+49d29m51.6s,11,0,,0,0.0,none
00h08m08.9s,+49d21m00.0s,00h09m32.1s,+49d29m51.5s,11,0,,0,0.0,none
00h08m45.7s,+49d21m00.0s,00h10m09.1s,+49d29m51.5s,13,0,,0,0.0,none
00h09m22.6s,+49d21m00.0s,00h10m46.0s,+49d29m51.4s,13,0,,0,0.0,none
00h09m59.4s,+49d21m00.0s,00h11m23.0s,+49d29m51.3s,12,0,,0,0.0,none
00h10m36.3s,+49d21m00.0s,00h12m00.0s,+49d29m51.3s,14,0,,0,0.0,none
00h11m13.1s,+49d21m00.0s,00h12m36.9s,+49d29m51.2s,13,0,,0,0.0,none
00h11m49.9s,+49d21m00.0s,00h13m13.8s,+49d29m51.1s,9,0,,0,0.0,none
00h12m26.8s,+49d21m00.0s,00h13m50.8s,+49d29m51.0s,6,0,,0,0.0,none
00h13m03.6s,+49d21m00.0s,00h14m27.7s,+49d29m51.0s,7,0,,0,0.0,none
00h13m40.5s,+49d21m00.0s,00h15m04.7s,+49d29m50.9s,7,0,,0,0.0,none
00h14m17.3s,+49d21m00.0s,00h15m41.6s,+49d29m50.8s,9,0,,0,0.0,none
00h14m54.2s,+49d21m00.0s,00h16m18.6s,+49d29m50.7s,12,0,,0,0.0,none
00h15m31.0s,+49d21m00.0s,00h16m55.5s,+49d29m50.6s,16,0,,0,0.0,none
00h16m07.8s,+49d21m00.0s,00h17m32.5s,+49d29m50.5s,14,0,,0,0.0,none
00h16m44.7s,+49d21m00.0s,00h18m09.4s,+49d29m50.4s,10,0,,0,0.0,none
00h17m21.5s,+49d21m00.0s,00h18m46.4s,+49d29m50.3s,5,0,,0,0.0,none
00h17m58.4s,+49d21m00.0s,00h19m23.4s,+49d29m50.2s,5,0,,0,0.0,none
00h18m35.2s,+49d21m00.0s,00h20m00.3s,+49d29m50.0s,7,0,,0,0.0,none
00h19m12.0s,+49d21m00.0s,00h20m37.3s,+49d29m49.9s,8,0,,0,0.0,none
00h19m48.9s,+49d21m00.0s,00h21m14.2s,+49d29m49.8s,11,0,,0,0.0,none
00h20m25.7s,+49d21m00.0s,00h21m51.2s,+49d29m49.7s,13,0,,0,0.0,none
00h21m02.6s,+49d21m00.0s,00h22m28.1s,+49d29m49.5s,15,0,,0,0.0,none
00h21m39.4s,+49d21m00.0s,00h23m05.1s,+49d29m49.4s,13,0,,0,0.0,none
00h22m16.3s,+49d21m00.0s,00h23m42.0s,+49d29m49.2s,8,0,,0,0.0,none
00h22m53.1s,+49d21m00.0s,00h24m19.0s,+49d29m49.1s,4,0,,0,0.0,none
00h23m29.9s,+49d21m00.0s,00h24m55.9s,+49d29m49.0s,6,0,,0,0.0,none
00h24m06.8s,+49d21m00.0s,00h25m32.9s,+49d29m48.8s,7,0,,0,0.0,none
00h24m43.6s,+49d21m00.0s,00h26m09.8s,+49d29m48.6s,10,0,,0,0.0,none
00h25m20.5s,+49d21m00.0s,00h26m46.8s,+49d29m48.5s,9,0,,0,0.0,none
00h25m57.3s,+49d21m00.0s,00h27m23.7s,+49d29m48.3s,10,0,,0,0.0,none
00h26m34.1s,+49d21m00.0s,00h28m00.7s,+49d29m48.2s,13,0,,0,0.0,none
00h27m11.0s,+49d21m00.0s,00h28m37.6s,+49d29m48.0s,16,0,,0,0.0,none
00h27m47.8s,+49d21m00.0s,00h29m14.6s,+49d29m47.8s,17,0,,0,0.0,none
00h28m24.7s,+49d21m00.0s,00h29m51.5s,+49d29m47.6s,20,0,,0,0.0,none
00h29m01.5s,+49d21m00.0s,00h30m28.5s,+49d29m47.4s,21,0,,0,0.0,none
00h29m38.4s,+49d21m00.0s,00h31m05.4s,+49d29m47.3s,21,0,,0,0.0,none
00h30m15.2s,+49d21m00.0s,00h31m42.4s,+49d29m47.1s,23,0,,0,0.0,none
00h30m52.0s,+49d21m00.0s,00h32m19.3s,+49d29m46.9s,18,0,,0,0.0,none
00h31m28.9s,+49d21m00.0s,00h32m56.3s,+49d29m46.7s,18,0,,0,0.0,none
00h32m05.7s,+49d21m00.0s,00h33m33.2s,+49d29m46.5s,8,0,,0,0.0,none
00h32m42.6s,+49d21m00.0s,00h34m10.2s,+49d29m46.3s,7,0,,0,0.0,none
00h33m19.4s,+49d21m00.0s,00h34m47.2s,+49d29m46.1s,5,0,,0,0.0,none
00h33m56.2s,+49d21m00.0s,00h35m24.1s,+49d29m45.8s,9,0,,0,0.0,none
00h34m33.1s,+49d21m00.0s,00h36m01.1s,+49d29m45.6s,9,0,,0,0.0,none
00h35m09.9s,+49d21m00.0s,00h36m38.0s,+49d29m45.4s,10,0,,0,0.0,none
00h35m46.8s,+49d21m00.0s,00h37m15.0s,+49d29m45.2s,9,0,,0,0.0,none
00h36m23.6s,+49d21m00.0s,00h37m51.9s,+49d29m45.0s,10,0,,0,0.0,none
00h37m00.5s,+49d21m00.0s,00h38m28.9s,+49d29m44.7s,10,0,,0,0.0,none
00h37m37.3s,+49d21m00.0s,00h39m05.8s,+49d29m44.5s,11,0,,0,0.0,none
00h38m14.1s,+49d21m00.0s,00h39m42.8s,+49d29m44.2s,10,0,,0,0.0,none
00h38m51.0s,+49d21m00.0s,00h40m19.7s,+49d29m44.0s,12,0,,0,0.0,none
00h39m27.8s,+49d21m00.0s,00h40m56.7s,+49d29m43.8s,13,0,,0,0.0,none
00h40m04.7s,+49d21m00.0s,00h41m33.6s,+49d29m43.5s,14,0,,0,0.0,none
00h40m41.5s,+49d21m00.0s,00h42m10.6s,+49d29m43.2s,11,0,,0,0.0,none
00h41m18.3s,+49d21m00.0s,00h42m47.5s,+49d29m43.0s,7,0,,0,0.0,none
00h41m55.2s,+49d21m00.0s,00h43m24.5s,+49d29m42.7s,8,0,,0,0.0,none
00h42m32.0s,+49d21m00.0s,00h44m01.4s,+49d29m42.5s,8,0,,0,0.0,none
00h43m08.9s,+49d21m00.0s,00h44m38.4s,+49d29m42.2s,10,0,,0,0.0,none
00h43m45.7s,+49d21m00.0s,00h45m15.3s,+49d29m41.9s,8,0,,0,0.0,none
00h44m22.6s,+49d21m00.0s,00h45m52.3s,+49d29m41.6s,8,0,,0,0.0,none
00h44m59.4s,+49d21m00.0s,00h46m29.2s,+49d29m41.4s,8,0,,0,0.0,none
00h45m36.2s,+49d21m00.0s,00h47m06.2s,+49d29m41.1s,7,0,,0,0.0,none
00h46m13.1s,+49d21m00.0s,00h47m43.1s,+49d29m40.8s,7,0,,0,0.0,none
00h46m49.9s,+49d21m00.0s,00h48m20.1s,+49d29m40.5s,5,0,,0,0.0,none
00h47m26.8s,+49d21m00.0s,00h48m57.0s,+49d29m40.2s,6,0,,0,0.0,none
00h48m03.6s,+49d21m00.0s,00h49m34.0s,+49d29m39.9s,5,0,,0,0.0,none
00h48m40.4s,+49d21m00.0s,00h50m10.9s,+49d29m39.6s,6,0,,0,0.0,none
00h49m17.3s,+49d21m00.0s,00h50m47.9s,+49d29m39.3s,7,0,,0,0.0,none
00h49m54.1s,+49d21m00.0s,00h51m24.8s,+49d29m39.0s,8,0,,0,0.0,none
00h50m31.0s,+49d21m00.0s,00h52m01.8s,+49d29m38.7s,6,0,,0,0.0,none
00h51m07.8s,+49d21m00.0s,00h52m38.7s,+49d29m38.3s,4,0,,0,0.0,none
00h51m44.7s,+49d21m00.0s,00h53m15.7s,+49d29m38.0s,5,0,,0,0.0,none
00h52m21.5s,+49d21m00.0s,00h53m52.6s,+49d29m37.7s,15,0,,0,0.0,none
00h52m58.3s,+49d21m00.0s,00h54m29.6s,+49d29m37.4s,17,0,,0,0.0,none
00h53m35.2s,+49d21m00.0s,00h55m06.5s,+49d29m37.0s,19,0,,0,0.0,none
00h54m12.0s,+49d21m00.0s,00h55m43.5s,+49d29m36.7s,14,0,,0,0.0,none
00h54m48.9s,+49d21m00.0s,00h56m20.4s,+49d29m36.4s,12,0,,0,0.0,none
00h55m25.7s,+49d21m00.0s,00h56m57.4s,+49d29m36.0s,10,0,,0,0.0,none
00h56m02.5s,+49d21m00.0s,00h57m34.3s,+49d29m35.7s,8,0,,0,0.0,none
00h56m39.4s,+49d21m00.0s,00h58m11.3s,+49d29m35.3s,11,0,,0,0.0,none
00h57m16.2s,+49d21m00.0s,00h58m48.2s,+49d29m35.0s,10,0,,0,0.0,none
00h57m53.1s,+49d21m00.0s,00h59m25.2s,+49d29m34.6s,8,0,,0,0.0,none
00h58m29.9s,+49d21m00.0s,01h00m02.1s,+49d29m34.2s,10,0,,0,0.0,none
00h59m06.8s,+49d21m00.0s,01h00m39.1s,+49d29m33.9s,17,0,,0,0.0,none
00h59m43.6s,+49d21m00.0s,01h01m16.0s,+49d29m33.5s,19,0,,0,0.0,none
01h00m20.4s,+49d21m00.0s,01h01m53.0s,+49d29m33.1s,22,0,,0,0.0,none
01h00m57.3s,+49d21m00.0s,01h02m29.9s,+49d29m32.7s,15,0,,0,0.0,none
01h01m34.1s,+49d21m00.0s,01h03m06.9s,+49d29m32.4s,13,0,,0,0.0,none
01h02m11.0s,+49d21m00.0s,01h03m43.8s,+49d29m32.0s,8,0,,0,0.0,none
01h02m47.8s,+49d21m00.0s,01h04m20.8s,+49d29m31.6s,10,0,,0,0.0,none
01h03m24.6s,+49d21m00.0s,01h04m57.7s,+49d29m31.2s,8,0,,0,0.0,none
01h04m01.5s,+49d21m00.0s,01h05m34.7s,+49d29m30.8s,12,0,,0,0.0,none
01h04m38.3s,+49d21m00.0s,01h06m11.6s,+49d29m30.4s,10,0,,0,0.0,none
01h05m15.2s,+49d21m00.0s,01h06m48.6s,+49d29m30.0s,14,0,,0,0.0,none
01h05m52.0s,+49d21m00.0s,01h07m25.5s,+49d29m29.6s,9,0,,0,0.0,none
01h06m28.9s,+49d21m00.0s,01h08m02.4s,+49d29m29.2s,8,0,,0,0.0,none
01h07m05.7s,+49d21m00.0s,01h08m39.4s,+49d29m28.8s,9,0,,0,0.0,none
01h07m42.5s,+49d21m00.0s,01h09m16.3s,+49d29m28.3s,9,0,,0,0.0,none
01h08m19.4s,+49d21m00.0s,01h09m53.3s,+49d29m27.9s,10,0,,0,0.0,none
01h08m56.2s,+49d21m00.0s,01h10m30.2s,+49d29m27.5s,7,0,,0,0.0,none
01h09m33.1s,+49d21m00.0s,01h11m07.2s,+49d29m27.1s,9,0,,0,0.0,none
01h10m09.9s,+49d21m00.0s,01h11m44.1s,+49d29m26.6s,11,0,,0,0.0,none
01h10m46.7s,+49d21m00.0s,01h12m21.1s,+49d29m26.2s,10,0,,0,0.0,none
01h11m23.6s,+49d21m00.0s,01h12m58.0s,+49d29m25.8s,10,0,,0,0.0,none
01h12m00.4s,+49d21m00.0s,01h13m35.0s,+49d29m25.3s,9,0,,0,0.0,none
01h12m37.3s,+49d21m00.0s,01h14m11.9s,+49d29m24.9s,10,0,,0,0.0,none
