ra_deg,dec_deg,mag,size_arcmin,source_catalog,name
168.035276,35.452557,14.29,1.0399999618530273,VII/155/rc3,NGC  3569
168.736945,33.825889,14.61,0.949999988079071,VII/155/rc3,
168.841527,35.50228,14.68,1.100000023841858,VII/155/rc3,
169.264861,36.141447,14.97,0.949999988079071,VII/155/rc3,
169.390278,36.063669,14.7,1.0700000524520874,VII/155/rc3,
169.976947,33.09061,14.97,0.9599999785423279,VII/155/rc3,
170.003196,36.100614,14.89,1.059999942779541,VII/155/rc3,
170.086947,34.096445,15.11,0.9800000190734863,VII/155/rc3,
170.26653,34.344223,15.44,1.0199999809265137,VII/155/rc3,IC   2735
170.346531,34.357001,15.29,0.7400000095367432,VII/155/rc3,IC   2738
170.427364,34.362834,15.4,0.7200000286102295,VII/155/rc3,IC   2744
170.723615,34.34089,14.78,0.9700000286102295,VII/155/rc3,
170.735698,34.111723,14.3,1.0399999618530273,VII/155/rc3,
170.759448,34.497835,14.94,1.2200000286102295,VII/155/rc3,
175.204873,35.203392,14.8,0.7799999713897705,VII/155/rc3,A   1138+35
175.326122,36.547005,12.23,1.350000023841858,VII/155/rc3,NGC  3813
177.24821,35.01617,13.56,1.2899999618530273,VII/155/rc3,NGC  3897
177.24821,35.01617,13.56,1.2899999618530273,VII/155/rc3,NGC  3897
178.229878,36.987284,11.25,1.5399999618530273,VII/155/rc3,NGC  3941
183.038221,36.169506,14.5,1.2599999904632568,VII/155/rc3,NGC  4163
183.436555,36.633396,13.9,1.2200000286102295,VII/155/rc3,NGC  4190
183.038221,36.169506,14.5,1.2599999904632568,VII/155/rc3,NGC  4163
183.436555,36.633396,13.9,1.2200000286102295,VII/155/rc3,NGC  4190
183.77239,33.198114,11.8,1.5299999713897705,VII/155/rc3,NGC  4203
183.91489,36.327562,10.24,1.9299999475479126,VII/155/rc3,NGC  4214
186.458229,33.54617,10.64,2.119999885559082,VII/155/rc3,NGC  4395
186.771979,37.142841,14.2,1.5,VII/155/rc3,A   1224+37
187.119479,37.233397,14.9,1.2999999523162842,VII/155/rc3,A   1226+37
190.49907,32.57478,13.06,1.409999966621399,VII/155/rc3,NGC  4627
190.532403,32.541169,9.75,2.190000057220459,VII/155/rc3,NGC  4631
191.110321,37.120342,13.48,1.2899999618530273,VII/155/rc3,NGC  4662
192.17199,34.475061,15.4,0.46000000834465027,VII/155/rc3,A   1246+34
193.278242,36.818675,14.8,0.7799999713897705,VII/155/rc3,NGC  4774
